000000000000
   Counter,      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
      6148,  2000/1/1,    1:54:6,      0.00,    0,              0,              0,       282,        85,         9,         6,         6,         6,         1,         1,         6,         1,         1,         6,     29.02,28.39,101.97,101.97
      6149,  2000/1/1,    1:54:7,      0.00,    0,              0,              0,       282,        85,         9,         6,         6,         6,         0,         0,         5,         0,         0,         5,     29.02,28.37,101.97,101.97
      6150,  2000/1/1,    1:54:8,      0.00,    0,              0,              0,       261,        78,         6,         3,         3,         3,         0,         0,         2,         0,         0,         2,     29.02,28.38,101.97,101.97
      6151,  2000/1/1,    1:54:9,      0.00,    0,              0,              0,       261,        78,         6,         3,         3,         3,         0,         0,         2,         0,         0,         2,     29.02,28.38,101.97,101.97
      6152,  2000/1/1,   1:54:10,      0.00,    0,              0,              0,       261,        78,         6,         3,         3,         3,         1,         1,         3,         1,         1,         3,     29.02,28.38,101.97,101.97
      6153,  2000/1/1,   1:54:11,      0.00,    0,              0,              0,       219,        61,         6,         3,         3,         3,         0,         0,         3,         0,         0,         3,     29.02,28.38,101.97,101.97
      6154,  2000/1/1,   1:54:12,      0.00,    0,              0,              0,       219,        61,         6,         3,         3,         3,         0,         0,         3,         0,         0,         3,     29.02,28.37,101.97,101.97
      6155,  2000/1/1,   1:54:13,      0.00,    0,              0,              0,       237,        67,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.37,101.97,101.97
      6156,  2000/1/1,   1:54:14,      0.00,    0,              0,              0,       258,        74,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.37,101.97,101.97
      6157,  2000/1/1,   1:54:15,      0.00,    0,              0,              0,       258,        74,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.37,101.97,101.97
      6158,  2000/1/1,   1:54:16,      0.00,    0,              0,              0,       300,        88,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.02,28.38,101.97,101.97
      6159,  2000/1/1,   1:54:17,      0.00,    0,              0,              0,       300,        88,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.02,28.37,101.97,101.97
      6160,  2000/1/1,   1:54:18,      0.00,    0,              0,              0,       309,        91,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.02,28.37,101.97,101.97
      6161,  2000/1/1,   1:54:19,      0.00,    0,              0,              0,       291,        88,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.36,101.97,101.97
      6162,  2000/1/1,   1:54:20,      0.00,    0,              0,              0,       291,        88,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.39,101.97,101.97
      6163,  2000/1/1,   1:54:21,      0.00,    0,              0,              0,       339,       104,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.38,101.97,101.97
      6164,  2000/1/1,   1:54:22,      0.00,    0,              0,              0,       339,       104,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.38,101.97,101.97
      6165,  2000/1/1,   1:54:23,      0.00,    0,              0,              0,       351,       114,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.39,101.97,101.97
      6166,  2000/1/1,   1:54:24,      0.00,    0,              0,              0,       351,       114,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.38,101.97,101.97
      6167,  2000/1/1,   1:54:25,      0.00,    0,              0,              0,       462,       144,         3,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.02,28.38,101.97,101.97
      6168,  2000/1/1,   1:54:26,      0.00,    0,              0,              0,       492,       154,         3,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.02,28.39,101.97,101.97
      6169,  2000/1/1,   1:54:27,      0.00,    0,              0,              0,       492,       154,         3,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.02,28.38,101.97,101.97
      6170,  2000/1/1,   1:54:28,      0.00,    0,              0,              0,       522,       167,         3,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.02,28.37,101.97,101.97
      6171,  2000/1/1,   1:54:29,      0.00,    0,              0,              0,       522,       167,         3,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.02,28.37,101.97,101.97
      6172,  2000/1/1,   1:54:33,      0.00,    0,              0,              0,       444,       134,         9,         3,         3,         3,         2,         2,         5,         2,         2,         5,     29.02,28.38,101.97,101.97
      6173,  2000/1/1,   1:54:34,      0.00,    0,              0,              0,       444,       134,         9,         3,         3,         3,         1,         1,         4,         1,         1,         4,     29.02,28.37,101.97,101.97
      6174,  2000/1/1,   1:54:35,      0.00,    0,              0,              0,       414,       124,         9,         3,         3,         3,         1,         1,         3,         1,         1,         3,     29.02,28.38,101.97,101.97
      6175,  2000/1/1,   1:54:36,      0.00,    0,              0,              0,       393,       117,         9,         3,         3,         3,         0,         1,         3,         0,         1,         3,     29.02,28.38,101.97,101.97
      6176,  2000/1/1,   1:54:37,      0.00,    0,              0,              0,       393,       117,         9,         3,         3,         3,         0,         1,         3,         0,         1,         3,     29.02,28.39,101.97,101.97
      6177,  2000/1/1,   1:54:38,      0.00,    0,              0,              0,       345,       101,         9,         3,         3,         3,         0,         0,         3,         0,         0,         3,     29.02,28.39,101.97,101.97
      6178,  2000/1/1,   1:54:39,      0.00,    0,              0,              0,       345,       101,         9,         3,         3,         3,         0,         0,         3,         0,         0,         3,     29.02,28.39,101.97,101.97
      6179,  2000/1/1,   1:54:40,      0.00,    0,              0,              0,       324,        94,         9,         3,         3,         3,         0,         0,         3,         0,         0,         3,     29.02,28.38,101.97,101.97
      6180,  2000/1/1,   1:54:41,      0.00,    0,              0,              0,       243,        74,         6,         3,         3,         3,         0,         0,         2,         0,         0,         2,     29.02,28.38,101.97,101.97
      6181,  2000/1/1,   1:54:42,      0.00,    0,              0,              0,       243,        74,         6,         3,         3,         3,         0,         0,         2,         0,         0,         2,     29.02,28.36,101.97,101.97
      6182,  2000/1/1,   1:54:43,      0.00,    0,              0,              0,       213,        64,         6,         3,         3,         3,         0,         0,         3,         0,         0,         3,     29.02,28.37,101.97,101.97
      6183,  2000/1/1,   1:54:44,      0.00,    0,              0,              0,       213,        64,         6,         3,         3,         3,         0,         0,         3,         0,         0,         3,     29.02,28.37,101.97,101.97
      6184,  2000/1/1,   1:54:45,      0.00,    0,              0,              0,       165,        48,         6,         3,         3,         3,         0,         0,         3,         0,         0,         3,     29.02,28.36,101.96,101.96
      6185,  2000/1/1,   1:54:46,      0.00,    0,              0,              0,       165,        48,         6,         3,         3,         3,         0,         0,         3,         0,         0,         3,     29.02,28.36,101.96,101.96
      6186,  2000/1/1,   1:54:47,      0.00,    0,              0,              0,       174,        51,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.37,101.96,101.96
      6187,  2000/1/1,   1:54:48,      0.00,    0,              0,              0,       183,        54,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.38,101.96,101.96
      6188,  2000/1/1,   1:54:49,      0.00,    0,              0,              0,       183,        54,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.35,101.96,101.96
      6189,  2000/1/1,   1:54:50,      0.00,    0,              0,              0,       141,        47,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.37,101.96,101.96
      6190,  2000/1/1,   1:54:51,      0.00,    0,              0,              0,       141,        47,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.35,101.96,101.96
      6191,  2000/1/1,   1:54:52,      0.00,    0,              0,              0,       132,        44,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.36,101.96,101.96
      6192,  2000/1/1,   1:54:53,      0.00,    0,              0,              0,       153,        51,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.35,101.96,101.96
      6193,  2000/1/1,   1:54:54,      0.00,    0,              0,              0,       153,        51,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.35,101.96,101.96
      6194,  2000/1/1,   1:54:55,      0.00,    0,              0,              0,       162,        54,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.35,101.96,101.96
      6195,  2000/1/1,   1:54:56,      0.00,    0,              0,              0,       162,        54,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.35,101.96,101.96
      6196,  2000/1/1,   1:54:57,      0.00,    0,              0,              0,       171,        57,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.37,101.96,101.96
      6197,  2000/1/1,   1:54:58,      0.00,    0,              0,              0,       171,        57,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.36,101.96,101.96
      6198,  2000/1/1,   1:54:59,      0.00,    0,              0,              0,       171,        57,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.37,101.96,101.96
      6199,  2000/1/1,    1:55:3,      0.00,    0,              0,              0,       192,        64,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.36,101.96,101.96
      6200,  2000/1/1,    1:55:4,      0.00,    0,              0,              0,       192,        64,         3,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.02,28.35,101.96,101.96
      6201,  2000/1/1,    1:55:5,      0.00,    0,              0,              0,       192,        64,         3,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.02,28.36,101.96,101.96
      6202,  2000/1/1,    1:55:6,      0.00,    0,              0,              0,       192,        64,         3,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.02,28.38,101.96,101.96
      6203,  2000/1/1,    1:55:7,      0.00,    0,              0,              0,       192,        64,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.35,101.97,101.97
      6204,  2000/1/1,    1:55:8,      0.00,    0,              0,              0,       252,        80,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.35,101.97,101.97
      6205,  2000/1/1,    1:55:9,      0.00,    0,              0,              0,       252,        80,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.35,101.97,101.97
      6206,  2000/1/1,   1:55:10,      0.00,    0,              0,              0,       222,        70,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.36,101.97,101.97
      6207,  2000/1/1,   1:55:11,      0.00,    0,              0,              0,       222,        70,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.35,101.97,101.97
      6208,  2000/1/1,   1:55:12,      0.00,    0,              0,              0,       252,        80,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.36,101.97,101.97
      6209,  2000/1/1,   1:55:13,      0.00,    0,              0,              0,       252,        80,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.02,28.36,101.97,101.97
      6210,  2000/1/1,   1:55:14,      0.00,    0,              0,              0,       234,        74,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.38,101.97,101.97
      6211,  2000/1/1,   1:55:15,      0.00,    0,              0,              0,       195,        61,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.34,101.97,101.97
      6212,  2000/1/1,   1:55:16,      0.00,    0,              0,              0,       195,        61,         3,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.01,28.37,101.97,101.97
      6213,  2000/1/1,   1:55:17,      0.00,    0,              0,              0,       165,        51,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.37,101.97,101.97
      6214,  2000/1/1,   1:55:18,      0.00,    0,              0,              0,       165,        51,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.37,101.97,101.97
      6215,  2000/1/1,   1:55:19,      0.00,    0,              0,              0,       174,        47,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.34,101.97,101.97
      6216,  2000/1/1,   1:55:20,      0.00,    0,              0,              0,       192,        50,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.36,101.97,101.97
      6217,  2000/1/1,   1:55:21,      0.00,    0,              0,              0,       192,        50,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.37,101.97,101.97
      6218,  2000/1/1,   1:55:22,      0.00,    0,              0,              0,       183,        47,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.36,101.97,101.97
      6219,  2000/1/1,   1:55:23,      0.00,    0,              0,              0,       183,        47,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.37,101.97,101.97
      6220,  2000/1/1,   1:55:24,      0.00,    0,              0,              0,       234,        64,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.01,28.37,101.97,101.97
      6221,  2000/1/1,   1:55:25,      0.00,    0,              0,              0,       204,        58,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.33,101.97,101.97
      6222,  2000/1/1,   1:55:26,      0.00,    0,              0,              0,       204,        58,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.34,101.97,101.97
      6223,  2000/1/1,   1:55:27,      0.00,    0,              0,              0,       243,        71,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.36,101.97,101.97
      6224,  2000/1/1,   1:55:28,      0.00,    0,              0,              0,       243,        71,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.34,101.97,101.97
      6225,  2000/1/1,   1:55:29,      0.00,    0,              0,              0,       234,        64,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.34,101.97,101.97
      6226,  2000/1/1,   1:55:33,      0.00,    0,              0,              0,       264,        74,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.01,28.32,101.97,101.97
      6227,  2000/1/1,   1:55:34,      0.00,    0,              0,              0,       273,        74,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.32,101.97,101.97
      6228,  2000/1/1,   1:55:35,      0.00,    0,              0,              0,       273,        74,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.34,101.97,101.97
      6229,  2000/1/1,   1:55:36,      0.00,    0,              0,              0,       234,        68,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.33,101.97,101.97
      6230,  2000/1/1,   1:55:37,      0.00,    0,              0,              0,       246,        75,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.01,28.34,101.97,101.97
      6231,  2000/1/1,   1:55:38,      0.00,    0,              0,              0,       246,        75,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.01,28.37,101.97,101.97
      6232,  2000/1/1,   1:55:39,      0.00,    0,              0,              0,       294,        81,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.01,28.32,101.97,101.97
      6233,  2000/1/1,   1:55:40,      0.00,    0,              0,              0,       294,        81,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.34,101.97,101.97
      6234,  2000/1/1,   1:55:41,      0.00,    0,              0,              0,       273,        74,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.33,101.97,101.97
      6235,  2000/1/1,   1:55:42,      0.00,    0,              0,              0,       252,        67,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.33,101.97,101.97
      6236,  2000/1/1,   1:55:43,      0.00,    0,              0,              0,       252,        67,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.33,101.97,101.97
      6237,  2000/1/1,   1:55:44,      0.00,    0,              0,              0,       261,        70,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.34,101.97,101.97
      6238,  2000/1/1,   1:55:45,      0.00,    0,              0,              0,       261,        70,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.36,101.97,101.97
      6239,  2000/1/1,   1:55:46,      0.00,    0,              0,              0,       240,        67,         6,         3,         3,         0,         1,         1,         3,         1,         1,         3,     29.01,28.36,101.97,101.97
      6240,  2000/1/1,   1:55:47,      0.00,    0,              0,              0,       249,        67,         6,         3,         3,         0,         1,         1,         3,         1,         1,         3,     29.01,28.36,101.97,101.97
      6241,  2000/1/1,   1:55:48,      0.00,    0,              0,              0,       249,        67,         6,         3,         3,         0,         1,         1,         3,         1,         1,         3,     29.01,28.33,101.97,101.97
      6242,  2000/1/1,   1:55:49,      0.00,    0,              0,              0,       237,        60,         6,         3,         3,         0,         0,         0,         2,         0,         0,         2,     29.01,28.36,101.97,101.97
      6243,  2000/1/1,   1:55:50,      0.00,    0,              0,              0,       237,        60,         6,         3,         3,         0,         0,         0,         2,         0,         0,         2,     29.01,28.34,101.97,101.97
      6244,  2000/1/1,   1:55:51,      0.00,    0,              0,              0,       258,        70,         6,         3,         3,         0,         0,         0,         2,         0,         0,         2,     29.01,28.33,101.97,101.97
      6245,  2000/1/1,   1:55:52,      0.00,    0,              0,              0,       258,        70,         6,         3,         3,         0,         0,         0,         2,         0,         0,         2,     29.01,28.34,101.97,101.97
      6246,  2000/1/1,   1:55:53,      0.00,    0,              0,              0,       258,        70,         6,         3,         3,         0,         0,         0,         2,         0,         0,         2,     29.01,28.32,101.97,101.97
      6247,  2000/1/1,   1:55:54,      0.00,    0,              0,              0,       267,        70,         6,         3,         3,         0,         0,         0,         2,         0,         0,         2,     29.01,28.36,101.97,101.97
      6248,  2000/1/1,   1:55:55,      0.00,    0,              0,              0,       267,        70,         6,         3,         3,         0,         1,         1,         3,         1,         1,         3,     29.01,28.34,101.97,101.97
      6249,  2000/1/1,   1:55:56,      0.00,    0,              0,              0,       219,        64,         6,         3,         3,         0,         1,         1,         3,         1,         1,         3,     29.01,28.36,101.97,101.97
      6250,  2000/1/1,   1:55:57,      0.00,    0,              0,              0,       219,        64,         6,         3,         3,         0,         1,         1,         3,         1,         1,         3,     29.01,28.34,101.97,101.97
      6251,  2000/1/1,   1:55:58,      0.00,    0,              0,              0,       180,        48,         3,         3,         3,         0,         0,         0,         1,         0,         0,         1,     29.01,28.32,101.97,101.97
      6252,  2000/1/1,   1:55:59,      0.00,    0,              0,              0,       201,        55,         3,         3,         3,         0,         0,         0,         1,         0,         0,         1,     29.01,28.32,101.97,101.97
      6253,  2000/1/1,    1:56:3,      0.00,    0,              0,              0,       174,        42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.32,101.97,101.97
      6254,  2000/1/1,    1:56:4,      0.00,    0,              0,              0,       165,        42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.33,101.97,101.97
      6255,  2000/1/1,    1:56:5,      0.00,    0,              0,              0,       165,        42,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.33,101.97,101.97
      6256,  2000/1/1,    1:56:6,      0.00,    0,              0,              0,       246,        69,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.33,101.97,101.97
      6257,  2000/1/1,    1:56:7,      0.00,    0,              0,              0,       246,        69,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.32,101.97,101.97
      6258,  2000/1/1,    1:56:8,      0.00,    0,              0,              0,       207,        56,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.34,101.97,101.97
      6259,  2000/1/1,    1:56:9,      0.00,    0,              0,              0,       216,        59,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.34,101.97,101.97
      6260,  2000/1/1,   1:56:10,      0.00,    0,              0,              0,       216,        59,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.33,101.97,101.97
      6261,  2000/1/1,   1:56:11,      0.00,    0,              0,              0,       186,        49,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.33,101.97,101.97
      6262,  2000/1/1,   1:56:12,      0.00,    0,              0,              0,       186,        49,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.32,101.97,101.97
      6263,  2000/1/1,   1:56:13,      0.00,    0,              0,              0,       186,        49,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.33,101.97,101.97
      6264,  2000/1/1,   1:56:14,      0.00,    0,              0,              0,       177,        49,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.31,101.97,101.97
      6265,  2000/1/1,   1:56:15,      0.00,    0,              0,              0,       177,        49,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.33,101.97,101.97
      6266,  2000/1/1,   1:56:16,      0.00,    0,              0,              0,       177,        49,         3,         0,         0,         0,         0,         1,         1,         0,         1,         1,     29.01,28.33,101.97,101.97
      6267,  2000/1/1,   1:56:17,      0.00,    0,              0,              0,       177,        49,         3,         0,         0,         0,         0,         1,         1,         0,         1,         1,     29.01,28.33,101.97,101.97
      6268,  2000/1/1,   1:56:18,      0.00,    0,              0,              0,       156,        46,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.32,101.97,101.97
      6269,  2000/1/1,   1:56:19,      0.00,    0,              0,              0,       186,        52,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.32,101.97,101.97
      6270,  2000/1/1,   1:56:20,      0.00,    0,              0,              0,       186,        52,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.31,101.97,101.97
      6271,  2000/1/1,   1:56:21,      0.00,    0,              0,              0,       216,        62,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.33,101.97,101.97
      6272,  2000/1/1,   1:56:22,      0.00,    0,              0,              0,       216,        62,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.31,101.97,101.97
      6273,  2000/1/1,   1:56:23,      0.00,    0,              0,              0,       156,        45,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.32,101.97,101.97
      6274,  2000/1/1,   1:56:24,      0.00,    0,              0,              0,       156,        45,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.30,101.97,101.97
      6275,  2000/1/1,   1:56:25,      0.00,    0,              0,              0,       204,        61,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.32,101.97,101.97
      6276,  2000/1/1,   1:56:26,      0.00,    0,              0,              0,       204,        61,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.33,101.97,101.97
      6277,  2000/1/1,   1:56:27,      0.00,    0,              0,              0,       204,        61,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.33,101.97,101.97
      6278,  2000/1/1,   1:56:28,      0.00,    0,              0,              0,       234,        74,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.32,101.97,101.97
      6279,  2000/1/1,   1:56:29,      0.00,    0,              0,              0,       234,        74,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.34,101.97,101.97
      6280,  2000/1/1,   1:56:33,      0.00,    0,              0,              0,       231,        73,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.01,28.33,101.97,101.97
      6281,  2000/1/1,   1:56:34,      0.00,    0,              0,              0,       231,        73,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.01,28.34,101.97,101.97
      6282,  2000/1/1,   1:56:35,      0.00,    0,              0,              0,       240,        76,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.00,28.33,101.97,101.97
      6283,  2000/1/1,   1:56:36,      0.00,    0,              0,              0,       228,        76,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.00,28.32,101.97,101.97
      6284,  2000/1/1,   1:56:37,      0.00,    0,              0,              0,       228,        76,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.00,28.32,101.97,101.97
      6285,  2000/1/1,   1:56:38,      0.00,    0,              0,              0,       228,        76,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.00,28.32,101.97,101.97
      6286,  2000/1/1,   1:56:39,      0.00,    0,              0,              0,       228,        76,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.00,28.33,101.97,101.97
      6287,  2000/1/1,   1:56:40,      0.00,    0,              0,              0,       219,        73,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.00,28.33,101.97,101.97
      6288,  2000/1/1,   1:56:41,      0.00,    0,              0,              0,       171,        57,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.00,28.32,101.97,101.97
      6289,  2000/1/1,   1:56:42,      0.00,    0,              0,              0,       171,        57,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.00,28.31,101.97,101.97
      6290,  2000/1/1,   1:56:43,      0.00,    0,              0,              0,       180,        60,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.00,28.32,101.97,101.97
      6291,  2000/1/1,   1:56:44,      0.00,    0,              0,              0,       180,        60,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.00,28.32,101.97,101.97
      6292,  2000/1/1,   1:56:45,      0.00,    0,              0,              0,       150,        50,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.00,28.31,101.97,101.97
      6293,  2000/1/1,   1:56:46,      0.00,    0,              0,              0,       150,        50,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.00,28.33,101.97,101.97
      6294,  2000/1/1,   1:56:47,      0.00,    0,              0,              0,       159,        53,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.00,28.31,101.97,101.97
      6295,  2000/1/1,   1:56:48,      0.00,    0,              0,              0,       177,        59,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.00,28.32,101.97,101.97
      6296,  2000/1/1,   1:56:49,      0.00,    0,              0,              0,       177,        59,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.00,28.34,101.97,101.97
      6297,  2000/1/1,   1:56:50,      0.00,    0,              0,              0,       177,        59,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.00,28.32,101.97,101.97
      6298,  2000/1/1,   1:56:51,      0.00,    0,              0,              0,       177,        59,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.00,28.32,101.97,101.97
      6299,  2000/1/1,   1:56:52,      0.00,    0,              0,              0,       219,        66,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.00,28.32,101.97,101.97
      6300,  2000/1/1,   1:56:53,      0.00,    0,              0,              0,       231,        66,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.00,28.32,101.97,101.97
      6301,  2000/1/1,   1:56:54,      0.00,    0,              0,              0,       231,        66,         0,         0,         0,         0,         1,         1,         1,         1,         1,         1,     29.00,28.31,101.97,101.97
      6302,  2000/1/1,   1:56:55,      0.00,    0,              0,              0,       210,        59,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.00,28.32,101.97,101.97
      6303,  2000/1/1,   1:56:56,      0.00,    0,              0,              0,       210,        59,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     29.00,28.31,101.97,101.97
      6304,  2000/1/1,   1:56:57,      0.00,    0,              0,              0,       219,        55,         3,         3,         3,         3,         0,         0,         2,         0,         0,         2,     29.00,28.31,101.97,101.97
      6305,  2000/1/1,   1:56:58,      0.00,    0,              0,              0,       237,        61,         3,         3,         3,         3,         0,         0,         2,         0,         0,         2,     29.00,28.33,101.97,101.97
      6306,  2000/1/1,   1:56:59,      0.00,    0,              0,              0,       237,        61,         3,         3,         3,         3,         0,         0,         2,         0,         0,         2,     29.00,28.34,101.97,101.97
      6307,  2000/1/1,    1:57:3,      0.00,    0,              0,              0,       279,        72,         6,         3,         3,         3,         0,         0,         2,         0,         0,         2,     29.00,28.32,101.97,101.97
