A5A5A5A5A5A5
   Counter,      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
      8145,  2000/1/1,    2:31:6,      0.00,    0,              0,              0,      1968,       588,       123,         9,         6,         3,        12,        16,        21,        12,        16,        21,     21.27,43.98,102.02,102.02
      8146,  2000/1/1,    2:31:7,      0.00,    0,              0,              0,      1968,       588,       123,         9,         6,         3,        12,        16,        21,        12,        16,        21,     21.28,44.02,102.02,102.02
      8147,  2000/1/1,    2:31:8,      0.00,    0,              0,              0,      1995,       588,       120,         9,         6,         3,        13,        16,        21,        13,        16,        21,     21.28,44.01,102.02,102.02
      8148,  2000/1/1,    2:31:9,      0.00,    0,              0,              0,      1995,       588,       120,         9,         6,         3,        13,        16,        21,        13,        16,        21,     21.28,43.89,102.02,102.02
      8149,  2000/1/1,   2:31:10,      0.00,    0,              0,              0,      1839,       546,        99,         9,         6,         3,        12,        15,        19,        12,        15,        19,     21.28,43.82,102.02,102.02
      8150,  2000/1/1,   2:31:11,      0.00,    0,              0,              0,      1839,       540,       123,         6,         3,         3,        12,        15,        18,        12,        15,        18,     21.28,43.73,102.02,102.02
      8151,  2000/1/1,   2:31:12,      0.00,    0,              0,              0,      1995,       585,       126,         9,         6,         3,        13,        16,        21,        13,        16,        21,     21.28,43.67,102.02,102.02
      8152,  2000/1/1,   2:31:13,      0.00,    0,              0,              0,      1977,       579,       129,         6,         3,         0,        13,        16,        18,        13,        16,        18,     21.28,43.61,102.02,102.02
      8153,  2000/1/1,   2:31:14,      0.00,    0,              0,              0,      1905,       561,       126,         6,         3,         0,        12,        16,        18,        12,        16,        18,     21.28,43.58,102.02,102.02
      8154,  2000/1/1,   2:31:15,      0.00,    0,              0,              0,      1905,       573,       126,         6,         3,         0,        12,        16,        18,        12,        16,        18,     21.28,43.55,102.02,102.02
      8155,  2000/1/1,   2:31:16,      0.00,    0,              0,              0,      1932,       579,       138,         3,         3,         0,        12,        16,        18,        12,        16,        18,     21.28,43.53,102.02,102.02
      8156,  2000/1/1,   2:31:17,      0.00,    0,              0,              0,      1977,       594,       144,         3,         3,         0,        12,        17,        19,        12,        17,        19,     21.28,43.52,102.02,102.02
      8157,  2000/1/1,   2:31:18,      0.00,    0,              0,              0,      2040,       612,       165,         9,         3,         0,        12,        20,        22,        12,        20,        22,     21.29,43.47,102.02,102.02
      8158,  2000/1/1,   2:31:19,      0.00,    0,              0,              0,      2022,       609,       171,        18,         6,         3,        12,        21,        25,        12,        21,        25,     21.29,43.47,102.02,102.02
      8159,  2000/1/1,   2:31:20,      0.00,    0,              0,              0,      1875,       573,       141,        18,         6,         3,        11,        19,        23,        11,        19,        23,     21.29,43.45,102.02,102.02
      8160,  2000/1/1,   2:31:21,      0.00,    0,              0,              0,      1755,       540,       141,        15,         3,         3,        10,        19,        21,        10,        19,        21,     21.29,43.47,102.02,102.02
      8161,  2000/1/1,   2:31:22,      0.00,    0,              0,              0,      1854,       564,       138,        18,         3,         3,        11,        20,        23,        11,        20,        23,     21.29,43.52,102.02,102.02
      8162,  2000/1/1,   2:31:23,      0.00,    0,              0,              0,      1854,       564,       138,        18,         3,         3,        11,        20,        23,        11,        20,        23,     21.29,43.57,102.02,102.02
      8163,  2000/1/1,   2:31:24,      0.00,    0,              0,              0,      1917,       588,       129,        18,         3,         3,        12,        21,        23,        12,        21,        23,     21.29,43.58,102.02,102.02
      8164,  2000/1/1,   2:31:25,      0.00,    0,              0,              0,      1998,       612,       135,        18,         3,         3,        12,        21,        24,        12,        21,        24,     21.29,43.62,102.02,102.02
      8165,  2000/1/1,   2:31:26,      0.00,    0,              0,              0,      1998,       612,       135,        18,         3,         3,        12,        21,        24,        12,        21,        24,     21.29,43.61,102.02,102.02
      8166,  2000/1/1,   2:31:27,      0.00,    0,              0,              0,      1980,       606,       129,        21,         6,         6,        12,        21,        26,        12,        21,        26,     21.29,43.62,102.03,102.03
      8167,  2000/1/1,   2:31:28,      0.00,    0,              0,              0,      1980,       606,       129,        21,         6,         6,        12,        21,        26,        12,        21,        26,     21.29,43.62,102.02,102.02
      8168,  2000/1/1,   2:31:29,      0.00,    0,              0,              0,      1917,       591,       114,        21,         6,         6,        12,        20,        24,        12,        20,        24,     21.29,43.64,102.02,102.02
      8169,  2000/1/1,   2:31:30,      0.00,    0,              0,              0,      1917,       591,       114,        21,         6,         6,        12,        20,        24,        12,        20,        24,     21.29,43.63,102.02,102.02
      8170,  2000/1/1,   2:31:34,      0.00,    0,              0,              0,      1908,       588,        87,         6,         3,         3,        12,        16,        19,        12,        16,        19,     21.29,43.63,102.02,102.02
      8171,  2000/1/1,   2:31:35,      0.00,    0,              0,              0,      1908,       588,        87,         6,         3,         3,        12,        16,        19,        12,        16,        19,     21.29,43.65,102.02,102.02
      8172,  2000/1/1,   2:31:36,      0.00,    0,              0,              0,      1899,       582,        93,        12,         9,         6,        12,        16,        23,        12,        16,        23,     21.29,43.67,102.02,102.02
      8173,  2000/1/1,   2:31:37,      0.00,    0,              0,              0,      1917,       582,        93,        12,         9,         6,        12,        16,        23,        12,        16,        23,     21.29,43.71,102.02,102.02
      8174,  2000/1/1,   2:31:38,      0.00,    0,              0,              0,      1917,       582,        93,        12,         9,         6,        12,        16,        23,        12,        16,        23,     21.29,43.79,102.02,102.02
      8175,  2000/1/1,   2:31:39,      0.00,    0,              0,              0,      1863,       573,       105,         9,         9,         6,        12,        15,        22,        12,        15,        22,     21.29,43.88,102.02,102.02
      8176,  2000/1/1,   2:31:40,      0.00,    0,              0,              0,      1863,       573,       105,         9,         9,         6,        12,        15,        22,        12,        15,        22,     21.29,43.90,102.02,102.02
      8177,  2000/1/1,   2:31:41,      0.00,    0,              0,              0,      1755,       537,       102,         9,         9,         6,        11,        14,        21,        11,        14,        21,     21.29,43.90,102.02,102.02
      8178,  2000/1/1,   2:31:42,      0.00,    0,              0,              0,      1629,       498,        96,         9,         9,         6,        11,        12,        19,        11,        12,        19,     21.29,43.96,102.02,102.02
      8179,  2000/1/1,   2:31:43,      0.00,    0,              0,              0,      1629,       498,        96,         9,         9,         6,        11,        12,        19,        11,        12,        19,     21.29,43.99,102.02,102.02
      8180,  2000/1/1,   2:31:44,      0.00,    0,              0,              0,      1638,       501,        96,         6,         6,         3,        10,        13,        17,        10,        13,        17,     21.29,44.00,102.02,102.02
      8181,  2000/1/1,   2:31:45,      0.00,    0,              0,              0,      1638,       501,        96,         6,         6,         3,        10,        13,        17,        10,        13,        17,     21.28,43.99,102.02,102.02
      8182,  2000/1/1,   2:31:46,      0.00,    0,              0,              0,      1638,       504,        96,         6,         6,         3,        10,        13,        17,        10,        13,        17,     21.28,44.10,102.02,102.02
      8183,  2000/1/1,   2:31:47,      0.00,    0,              0,              0,      1638,       504,        96,         6,         6,         3,        10,        13,        17,        10,        13,        17,     21.28,44.28,102.03,102.03
      8184,  2000/1/1,   2:31:48,      0.00,    0,              0,              0,      1557,       474,        87,         6,         6,         3,         9,        12,        16,         9,        12,        16,     21.28,44.44,102.02,102.02
      8185,  2000/1/1,   2:31:49,      0.00,    0,              0,              0,      1530,       474,        93,         6,         6,         3,        10,        12,        16,        10,        12,        16,     21.28,44.56,102.02,102.02
      8186,  2000/1/1,   2:31:50,      0.00,    0,              0,              0,      1530,       474,        93,         6,         6,         3,        10,        12,        16,        10,        12,        16,     21.28,44.58,102.02,102.02
      8187,  2000/1/1,   2:31:51,      0.00,    0,              0,              0,      1512,       462,        84,         6,         6,         3,         9,        12,        15,         9,        12,        15,     21.28,44.58,102.02,102.02
      8188,  2000/1/1,   2:31:52,      0.00,    0,              0,              0,      1512,       462,        84,         6,         6,         3,         9,        12,        15,         9,        12,        15,     21.28,44.58,102.02,102.02
      8189,  2000/1/1,   2:31:53,      0.00,    0,              0,              0,      1530,       462,        72,         0,         0,         0,        10,        12,        12,        10,        12,        12,     21.28,44.58,102.02,102.02
      8190,  2000/1/1,   2:31:54,      0.00,    0,              0,              0,      1440,       432,        63,         0,         0,         0,         9,        11,        11,         9,        11,        11,     21.28,44.64,102.02,102.02
      8191,  2000/1/1,   2:31:55,      0.00,    0,              0,              0,      1440,       432,        63,         0,         0,         0,         9,        11,        11,         9,        11,        11,     21.28,44.64,102.02,102.02
      8192,  2000/1/1,   2:31:56,      0.00,    0,              0,              0,      1614,       481,        72,         6,         6,         6,        10,        12,        16,        10,        12,        16,     21.28,44.55,102.02,102.02
      8193,  2000/1/1,   2:31:57,      0.00,    0,              0,              0,      1677,       502,        75,         9,         6,         6,        10,        12,        18,        10,        12,        18,     21.27,44.44,102.02,102.02
      8194,  2000/1/1,   2:31:58,      0.00,    0,              0,              0,      1704,       505,        81,        12,         6,         6,        10,        13,        19,        10,        13,        19,     21.27,44.40,102.02,102.02
      8195,  2000/1/1,   2:31:59,      0.00,    0,              0,              0,      1668,       490,        84,        18,         9,         6,        10,        14,        21,        10,        14,        21,     21.27,44.37,102.02,102.02
      8196,  2000/1/1,    2:32:0,      0.00,    0,              0,              0,      1659,       481,        99,        18,         9,         6,        10,        14,        22,        10,        14,        22,     21.27,44.31,102.02,102.02
      8197,  2000/1/1,    2:32:4,      0.00,    0,              0,              0,      1821,       541,       120,        21,         9,         6,        11,        17,        24,        11,        17,        24,     21.27,44.27,102.02,102.02
      8198,  2000/1/1,    2:32:5,      0.00,    0,              0,              0,      1701,       501,       108,        15,         3,         0,        10,        16,        18,        10,        16,        18,     21.27,44.11,102.02,102.02
      8199,  2000/1/1,    2:32:6,      0.00,    0,              0,              0,      1791,       528,       120,        12,         3,         0,        11,        17,        18,        11,        17,        18,     21.27,44.12,102.02,102.02
      8200,  2000/1/1,    2:32:7,      0.00,    0,              0,              0,      1782,       528,       111,         9,         3,         0,        11,        16,        18,        11,        16,        18,     21.27,44.10,102.02,102.02
      8201,  2000/1/1,    2:32:8,      0.00,    0,              0,              0,      1773,       525,       117,         3,         0,         0,        11,        15,        15,        11,        15,        15,     21.27,44.11,102.02,102.02
      8202,  2000/1/1,    2:32:9,      0.00,    0,              0,              0,      1773,       525,       117,         3,         0,         0,        11,        15,        15,        11,        15,        15,     21.27,44.11,102.02,102.02
      8203,  2000/1/1,   2:32:10,      0.00,    0,              0,              0,      1791,       534,       114,         6,         3,         0,        11,        15,        17,        11,        15,        17,     21.27,44.40,102.02,102.02
      8204,  2000/1/1,   2:32:11,      0.00,    0,              0,              0,      1791,       534,       114,         6,         3,         0,        11,        15,        17,        11,        15,        17,     21.27,44.52,102.02,102.02
      8205,  2000/1/1,   2:32:12,      0.00,    0,              0,              0,      1773,       531,       108,         6,         3,         0,        11,        15,        16,        11,        15,        16,     21.27,44.67,102.02,102.02
      8206,  2000/1/1,   2:32:13,      0.00,    0,              0,              0,      1773,       531,       105,         3,         3,         0,        11,        14,        16,        11,        14,        16,     21.27,44.83,102.02,102.02
      8207,  2000/1/1,   2:32:14,      0.00,    0,              0,              0,      1773,       531,       105,         3,         3,         0,        11,        14,        16,        11,        14,        16,     21.27,44.94,102.02,102.02
      8208,  2000/1/1,   2:32:15,      0.00,    0,              0,              0,      1683,       495,        84,         3,         3,         0,        10,        12,        14,        10,        12,        14,     21.27,44.95,102.02,102.02
      8209,  2000/1/1,   2:32:16,      0.00,    0,              0,              0,      1683,       495,        84,         3,         3,         0,        10,        12,        14,        10,        12,        14,     21.27,44.86,102.02,102.02
      8210,  2000/1/1,   2:32:17,      0.00,    0,              0,              0,      1656,       483,        90,         3,         3,         0,        10,        13,        14,        10,        13,        14,     21.27,44.77,102.02,102.02
      8211,  2000/1/1,   2:32:18,      0.00,    0,              0,              0,      1638,       489,       102,         3,         3,         0,        10,        13,        15,        10,        13,        15,     21.27,44.64,102.02,102.02
      8212,  2000/1/1,   2:32:19,      0.00,    0,              0,              0,      1638,       489,       102,         3,         3,         0,        10,        13,        15,        10,        13,        15,     21.27,44.55,102.02,102.02
      8213,  2000/1/1,   2:32:20,      0.00,    0,              0,              0,      1530,       459,        90,         3,         3,         0,        10,        12,        14,        10,        12,        14,     21.27,44.46,102.02,102.02
      8214,  2000/1/1,   2:32:21,      0.00,    0,              0,              0,      1530,       459,        90,         3,         3,         0,        10,        12,        14,        10,        12,        14,     21.26,44.33,102.02,102.02
      8215,  2000/1/1,   2:32:22,      0.00,    0,              0,              0,      1395,       414,        72,         3,         3,         0,         8,        11,        12,         8,        11,        12,     21.26,44.26,102.02,102.02
      8216,  2000/1/1,   2:32:23,      0.00,    0,              0,              0,      1395,       414,        72,         3,         3,         0,         8,        11,        12,         8,        11,        12,     21.26,44.33,102.02,102.02
      8217,  2000/1/1,   2:32:24,      0.00,    0,              0,              0,      1431,       426,        78,         3,         3,         0,         8,        11,        12,         8,        11,        12,     21.25,44.38,102.02,102.02
      8218,  2000/1/1,   2:32:25,      0.00,    0,              0,              0,      1413,       429,        60,         3,         3,         0,         8,        11,        12,         8,        11,        12,     21.24,44.40,102.02,102.02
      8219,  2000/1/1,   2:32:26,      0.00,    0,              0,              0,      1413,       429,        60,         3,         3,         0,         8,        11,        12,         8,        11,        12,     21.24,44.50,102.02,102.02
      8220,  2000/1/1,   2:32:27,      0.00,    0,              0,              0,      1449,       438,        57,         0,         0,         0,         9,        11,        11,         9,        11,        11,     21.24,44.51,102.02,102.02
      8221,  2000/1/1,   2:32:28,      0.00,    0,              0,              0,      1449,       438,        57,         0,         0,         0,         9,        11,        11,         9,        11,        11,     21.23,44.48,102.02,102.02
      8222,  2000/1/1,   2:32:29,      0.00,    0,              0,              0,      1440,       429,        63,         0,         0,         0,         9,        11,        11,         9,        11,        11,     21.23,44.47,102.02,102.02
      8223,  2000/1/1,   2:32:30,      0.00,    0,              0,              0,      1503,       444,        57,         0,         0,         0,         9,        11,        11,         9,        11,        11,     21.23,44.48,102.02,102.02
      8224,  2000/1/1,   2:32:34,      0.00,    0,              0,              0,      1485,       450,        48,         0,         0,         0,         9,        11,        11,         9,        11,        11,     21.23,44.48,102.02,102.02
      8225,  2000/1/1,   2:32:35,      0.00,    0,              0,              0,      1503,       456,        39,         0,         0,         0,         9,        10,        10,         9,        10,        10,     21.23,44.73,102.02,102.02
      8226,  2000/1/1,   2:32:36,      0.00,    0,              0,              0,      1503,       456,        39,         0,         0,         0,         9,        10,        10,         9,        10,        10,     21.23,44.93,102.02,102.02
      8227,  2000/1/1,   2:32:37,      0.00,    0,              0,              0,      1557,       471,        36,         0,         0,         0,         9,        11,        11,         9,        11,        11,     21.23,44.92,102.02,102.02
      8228,  2000/1/1,   2:32:38,      0.00,    0,              0,              0,      1557,       471,        36,         0,         0,         0,         9,        11,        11,         9,        11,        11,     21.23,44.77,102.03,102.03
      8229,  2000/1/1,   2:32:39,      0.00,    0,              0,              0,      1557,       471,        36,         0,         0,         0,         9,        11,        11,         9,        11,        11,     21.23,44.70,102.03,102.03
      8230,  2000/1/1,   2:32:40,      0.00,    0,              0,              0,      1557,       471,        36,         0,         0,         0,         9,        11,        11,         9,        11,        11,     21.22,44.61,102.03,102.03
      8231,  2000/1/1,   2:32:41,      0.00,    0,              0,              0,      1512,       453,        33,         0,         0,         0,         9,        10,        10,         9,        10,        10,     21.22,44.59,102.03,102.03
      8232,  2000/1/1,   2:32:42,      0.00,    0,              0,              0,      1494,       447,        36,         0,         0,         0,         9,        10,        10,         9,        10,        10,     21.22,44.33,102.03,102.03
      8233,  2000/1/1,   2:32:43,      0.00,    0,              0,              0,      1494,       447,        36,         0,         0,         0,         9,        10,        10,         9,        10,        10,     21.21,44.21,102.03,102.03
      8234,  2000/1/1,   2:32:44,      0.00,    0,              0,              0,      1395,       417,        36,         0,         0,         0,         8,         9,         9,         8,         9,         9,     21.20,44.09,102.03,102.03
      8235,  2000/1/1,   2:32:45,      0.00,    0,              0,              0,      1395,       417,        36,         0,         0,         0,         8,         9,         9,         8,         9,         9,     21.20,43.95,102.03,102.03
      8236,  2000/1/1,   2:32:46,      0.00,    0,              0,              0,      1386,       423,        30,         0,         0,         0,         9,         9,         9,         9,         9,         9,     21.20,43.81,102.03,102.03
      8237,  2000/1/1,   2:32:47,      0.00,    0,              0,              0,      1368,       420,        36,         0,         0,         0,         9,         9,         9,         9,         9,         9,     21.19,43.72,102.03,102.03
      8238,  2000/1/1,   2:32:48,      0.00,    0,              0,              0,      1368,       420,        36,         0,         0,         0,         9,         9,         9,         9,         9,         9,     21.19,43.71,102.03,102.03
      8239,  2000/1/1,   2:32:49,      0.00,    0,              0,              0,      1395,       420,        39,         0,         0,         0,         9,         9,         9,         9,         9,         9,     21.19,43.72,102.03,102.03
      8240,  2000/1/1,   2:32:50,      0.00,    0,              0,              0,      1395,       420,        39,         0,         0,         0,         9,         9,         9,         9,         9,         9,     21.19,43.73,102.03,102.03
      8241,  2000/1/1,   2:32:51,      0.00,    0,              0,              0,      1359,       411,        39,         0,         0,         0,         9,         9,         9,         9,         9,         9,     21.19,43.77,102.03,102.03
      8242,  2000/1/1,   2:32:52,      0.00,    0,              0,              0,      1260,       378,        33,         0,         0,         0,         8,         8,         8,         8,         8,         8,     21.19,43.82,102.03,102.03
      8243,  2000/1/1,   2:32:53,      0.00,    0,              0,              0,      1260,       378,        33,         0,         0,         0,         8,         8,         8,         8,         8,         8,     21.19,43.92,102.03,102.03
      8244,  2000/1/1,   2:32:54,      0.00,    0,              0,              0,      1251,       372,        36,         0,         0,         0,         8,         8,         8,         8,         8,         8,     21.19,43.94,102.03,102.03
      8245,  2000/1/1,   2:32:55,      0.00,    0,              0,              0,      1251,       372,        36,         0,         0,         0,         8,         8,         8,         8,         8,         8,     21.19,43.96,102.02,102.02
      8246,  2000/1/1,   2:32:56,      0.00,    0,              0,              0,      1269,       375,        42,         0,         0,         0,         8,         8,         8,         8,         8,         8,     21.19,43.98,102.02,102.02
      8247,  2000/1/1,   2:32:57,      0.00,    0,              0,              0,      1305,       384,        45,         0,         0,         0,         8,         9,         9,         8,         9,         9,     21.18,44.07,102.03,102.03
      8248,  2000/1/1,   2:32:58,      0.00,    0,              0,              0,      1305,       384,        45,         0,         0,         0,         8,         9,         9,         8,         9,         9,     21.18,44.08,102.02,102.02
      8249,  2000/1/1,   2:32:59,      0.00,    0,              0,              0,      1305,       384,        42,         0,         0,         0,         8,         9,         9,         8,         9,         9,     21.18,44.10,102.02,102.02
      8250,  2000/1/1,    2:33:0,      0.00,    0,              0,              0,      1305,       384,        42,         0,         0,         0,         8,         9,         9,         8,         9,         9,     21.18,44.17,102.02,102.02
      8251,  2000/1/1,    2:33:4,      0.00,    0,              0,              0,      1449,       432,        66,         0,         0,         0,         9,        11,        11,         9,        11,        11,     21.19,44.21,102.02,102.02
      8252,  2000/1/1,    2:33:5,      0.00,    0,              0,              0,      1449,       432,        66,         0,         0,         0,         9,        11,        11,         9,        11,        11,     21.19,44.65,102.02,102.02
      8253,  2000/1/1,    2:33:6,      0.00,    0,              0,              0,      1485,       447,        81,         3,         0,         0,        10,        12,        12,        10,        12,        12,     21.19,44.79,102.02,102.02
      8254,  2000/1/1,    2:33:7,      0.00,    0,              0,              0,      1485,       447,        81,         3,         0,         0,        10,        12,        12,        10,        12,        12,     21.19,44.86,102.02,102.02
      8255,  2000/1/1,    2:33:8,      0.00,    0,              0,              0,      1548,       462,        87,         6,         3,         0,        10,        12,        14,        10,        12,        14,     21.19,44.90,102.02,102.02
      8256,  2000/1/1,    2:33:9,      0.00,    0,              0,              0,      1728,       516,       102,         6,         3,         0,        11,        14,        16,        11,        14,        16,     21.19,44.97,102.02,102.02
      8257,  2000/1/1,   2:33:10,      0.00,    0,              0,              0,      1782,       537,       105,        12,         6,         3,        11,        15,        20,        11,        15,        20,     21.19,45.13,102.02,102.02
      8258,  2000/1/1,   2:33:11,      0.00,    0,              0,              0,      1809,       552,       114,        12,         6,         3,        11,        16,        20,        11,        16,        20,     21.19,45.42,102.02,102.02
      8259,  2000/1/1,   2:33:12,      0.00,    0,              0,              0,      1836,       561,       114,        12,         6,         3,        12,        16,        21,        12,        16,        21,     21.19,45.71,102.02,102.02
      8260,  2000/1/1,   2:33:13,      0.00,    0,              0,              0,      1800,       552,       114,        12,         6,         3,        12,        16,        20,        12,        16,        20,     21.19,45.78,102.03,102.03
      8261,  2000/1/1,   2:33:14,      0.00,    0,              0,              0,      1854,       555,       102,        12,         6,         3,        11,        15,        20,        11,        15,        20,     21.19,45.78,102.03,102.03
      8262,  2000/1/1,   2:33:15,      0.00,    0,              0,              0,      1899,       558,       105,        12,         6,         3,        11,        15,        20,        11,        15,        20,     21.19,45.87,102.03,102.03
      8263,  2000/1/1,   2:33:16,      0.00,    0,              0,              0,      1836,       549,       117,        12,         3,         3,        11,        16,        19,        11,        16,        19,     21.19,45.85,102.03,102.03
      8264,  2000/1/1,   2:33:17,      0.00,    0,              0,              0,      1809,       537,       114,        12,         3,         3,        11,        16,        18,        11,        16,        18,     21.19,45.80,102.03,102.03
      8265,  2000/1/1,   2:33:18,      0.00,    0,              0,              0,      1782,       531,       105,        12,         3,         3,        11,        15,        18,        11,        15,        18,     21.19,45.95,102.02,102.02
      8266,  2000/1/1,   2:33:19,      0.00,    0,              0,              0,      1782,       531,       105,        12,         3,         3,        11,        15,        18,        11,        15,        18,     21.19,45.71,102.03,102.03
      8267,  2000/1/1,   2:33:20,      0.00,    0,              0,              0,      1809,       537,       111,         6,         0,         0,        11,        15,        15,        11,        15,        15,     21.19,45.39,102.02,102.02
      8268,  2000/1/1,   2:33:21,      0.00,    0,              0,              0,      1809,       537,       111,         6,         0,         0,        11,        15,        15,        11,        15,        15,     21.19,45.09,102.02,102.02
      8269,  2000/1/1,   2:33:22,      0.00,    0,              0,              0,      1719,       504,        93,         6,         0,         0,        10,        14,        14,        10,        14,        14,     21.18,44.99,102.03,102.02
      8270,  2000/1/1,   2:33:23,      0.00,    0,              0,              0,      1818,       531,       102,         6,         0,         0,        11,        15,        15,        11,        15,        15,     21.18,44.96,102.03,102.02
      8271,  2000/1/1,   2:33:24,      0.00,    0,              0,              0,      1818,       531,       102,         6,         0,         0,        11,        15,        15,        11,        15,        15,     21.18,45.01,102.02,102.02
      8272,  2000/1/1,   2:33:25,      0.00,    0,              0,              0,      1809,       534,        90,         6,         0,         0,        11,        14,        14,        11,        14,        14,     21.18,45.04,102.02,102.02
      8273,  2000/1/1,   2:33:26,      0.00,    0,              0,              0,      1809,       534,        90,         6,         0,         0,        11,        14,        14,        11,        14,        14,     21.18,45.01,102.02,102.02
      8274,  2000/1/1,   2:33:27,      0.00,    0,              0,              0,      1791,       537,        84,         6,         0,         0,        11,        14,        14,        11,        14,        14,     21.18,45.00,102.02,102.02
      8275,  2000/1/1,   2:33:28,      0.00,    0,              0,              0,      1746,       525,        78,         6,         0,         0,        11,        14,        14,        11,        14,        14,     21.18,45.00,102.02,102.02
      8276,  2000/1/1,   2:33:29,      0.00,    0,              0,              0,      1746,       525,        78,         6,         0,         0,        11,        14,        14,        11,        14,        14,     21.19,44.99,102.02,102.02
      8277,  2000/1/1,   2:33:30,      0.00,    0,              0,              0,      1791,       531,        78,         3,         0,         0,        11,        13,        13,        11,        13,        13,     21.19,44.98,102.03,102.03
      8278,  2000/1/1,   2:33:34,      0.00,    0,              0,              0,      1719,       510,        66,         0,         0,         0,        11,        12,        12,        11,        12,        12,     21.19,44.99,102.03,102.03
      8279,  2000/1/1,   2:33:35,      0.00,    0,              0,              0,      1683,       498,        66,         0,         0,         0,        10,        12,        12,        10,        12,        12,     21.19,45.36,102.03,102.03
      8280,  2000/1/1,   2:33:36,      0.00,    0,              0,              0,      1683,       498,        66,         0,         0,         0,        10,        12,        12,        10,        12,        12,     21.19,45.27,102.03,102.03
      8281,  2000/1/1,   2:33:37,      0.00,    0,              0,              0,      1647,       483,        54,         0,         0,         0,        10,        11,        11,        10,        11,        11,     21.19,45.12,102.03,102.03
      8282,  2000/1/1,   2:33:38,      0.00,    0,              0,              0,      1647,       483,        54,         0,         0,         0,        10,        11,        11,        10,        11,        11,     21.19,45.11,102.03,102.03
      8283,  2000/1/1,   2:33:39,      0.00,    0,              0,              0,      1746,       504,        57,         0,         0,         0,        10,        12,        12,        10,        12,        12,     21.19,45.15,102.03,102.03
      8284,  2000/1/1,   2:33:40,      0.00,    0,              0,              0,      1755,       501,        60,         0,         0,         0,        10,        12,        12,        10,        12,        12,     21.19,45.15,102.03,102.03
      8285,  2000/1/1,   2:33:41,      0.00,    0,              0,              0,      1755,       501,        60,         0,         0,         0,        10,        12,        12,        10,        12,        12,     21.18,45.26,102.03,102.03
      8286,  2000/1/1,   2:33:42,      0.00,    0,              0,              0,      1800,       501,        69,         0,         0,         0,        10,        12,        12,        10,        12,        12,     21.18,45.43,102.03,102.03
      8287,  2000/1/1,   2:33:43,      0.00,    0,              0,              0,      1800,       501,        69,         0,         0,         0,        10,        12,        12,        10,        12,        12,     21.18,45.45,102.03,102.03
      8288,  2000/1/1,   2:33:44,      0.00,    0,              0,              0,      1818,       501,        81,         0,         0,         0,        10,        12,        12,        10,        12,        12,     21.18,45.57,102.03,102.03
      8289,  2000/1/1,   2:33:45,      0.00,    0,              0,              0,      1800,       498,        84,         0,         0,         0,        10,        12,        12,        10,        12,        12,     21.18,45.79,102.03,102.03
      8290,  2000/1/1,   2:33:46,      0.00,    0,              0,              0,      1800,       498,        84,         0,         0,         0,        10,        12,        12,        10,        12,        12,     21.18,45.95,102.03,102.03
      8291,  2000/1/1,   2:33:47,      0.00,    0,              0,              0,      1872,       516,        84,         0,         0,         0,        11,        13,        13,        11,        13,        13,     21.18,46.02,102.03,102.03
      8292,  2000/1/1,   2:33:48,      0.00,    0,              0,              0,      1872,       516,        84,         0,         0,         0,        11,        13,        13,        11,        13,        13,     21.18,46.08,102.03,102.03
      8293,  2000/1/1,   2:33:49,      0.00,    0,              0,              0,      2073,       577,        96,         0,         0,         0,        12,        15,        15,        12,        15,        15,     21.18,46.00,102.03,102.03
      8294,  2000/1/1,   2:33:50,      0.00,    0,              0,              0,      2463,       695,       132,         3,         0,         0,        14,        20,        20,        14,        20,        20,     21.18,45.97,102.03,102.03
      8295,  2000/1/1,   2:33:51,      0.00,    0,              0,              0,      3165,       917,       204,        18,         0,         0,        19,        32,        32,        18,        30,        32,     21.18,45.92,102.03,102.03
      8296,  2000/1/1,   2:33:52,      0.00,    0,              0,              0,      3339,       981,       225,        21,         3,         0,        21,        34,        36,        20,        31,        36,     21.18,45.98,102.03,102.03
      8297,  2000/1/1,   2:33:53,      0.00,    0,              0,              0,      3786,      1133,       270,        24,         6,         3,        24,        38,        43,        21,        34,        42,     21.18,46.39,102.03,102.03
      8298,  2000/1/1,   2:33:54,      0.00,    0,              0,              0,      4305,      1309,       364,        30,         6,         3,        27,        48,        51,        24,        38,        48,     21.18,46.51,102.03,102.03
      8299,  2000/1/1,   2:33:55,      0.00,    0,              0,              0,      4734,      1458,       427,        36,         6,         3,        31,        55,        59,        25,        42,        51,     21.18,46.48,102.03,102.03
      8300,  2000/1/1,   2:33:56,      0.00,    0,              0,              0,      4881,      1500,       442,        39,         6,         3,        31,        57,        61,        25,        42,        52,     21.18,46.37,102.03,102.03
      8301,  2000/1/1,   2:33:57,      0.00,    0,              0,              0,      4965,      1537,       457,        42,         6,         3,        32,        59,        63,        25,        43,        54,     21.18,46.41,102.03,102.03
      8302,  2000/1/1,   2:33:58,      0.00,    0,              0,              0,      4809,      1497,       433,        45,         9,         6,        31,        57,        63,        25,        42,        54,     21.18,46.47,102.03,102.03
