A5A5A5A5A5A5
   Counter,      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
      9025,  2025/7/4,   22:47:7,      0.00,    0,              0,              0,       546,       168,        22,         3,         3,         0,         3,         4,         7,         3,         4,         7,     19.82,50.99,102.12,102.12
      9026,  2025/7/4,   22:47:8,      0.00,    0,              0,              0,       546,       168,        22,         3,         3,         0,         3,         4,         7,         3,         4,         7,     19.82,51.06,102.12,102.12
      9027,  2025/7/4,   22:47:9,      0.00,    0,              0,              0,       516,       161,        22,         3,         3,         0,         3,         4,         5,         3,         4,         5,     19.82,51.16,102.12,102.12
      9028,  2025/7/4,  22:47:10,      0.00,    0,              0,              0,       516,       161,        22,         3,         3,         0,         3,         4,         5,         3,         4,         5,     19.82,51.38,102.12,102.12
      9029,  2025/7/4,  22:47:11,      0.00,    0,              0,              0,       516,       161,        35,         3,         3,         0,         3,         4,         7,         3,         4,         7,     19.82,51.41,102.12,102.12
      9030,  2025/7/4,  22:47:12,      0.00,    0,              0,              0,       546,       171,        38,         3,         3,         0,         3,         5,         7,         3,         5,         7,     19.82,51.34,102.12,102.12
      9031,  2025/7/4,  22:47:13,      0.00,    0,              0,              0,       546,       171,        38,         3,         3,         0,         3,         5,         7,         3,         5,         7,     19.82,51.36,102.12,102.12
      9032,  2025/7/4,  22:47:14,      0.00,    0,              0,              0,       693,       209,        41,         3,         3,         0,         4,         7,         9,         4,         7,         9,     19.82,51.40,102.12,102.12
      9033,  2025/7/4,  22:47:15,      0.00,    0,              0,              0,       693,       209,        41,         3,         3,         0,         4,         7,         9,         4,         7,         9,     19.82,51.44,102.12,102.12
      9034,  2025/7/4,  22:47:19,      0.00,    0,              0,              0,       795,       233,        51,         0,         0,         0,         5,         8,         8,         5,         8,         8,     19.82,51.45,102.12,102.12
      9035,  2025/7/4,  22:47:20,      0.00,    0,              0,              0,       846,       254,        51,         0,         0,         0,         5,         8,         8,         5,         8,         8,     19.82,51.59,102.12,102.12
      9036,  2025/7/4,  22:47:21,      0.00,    0,              0,              0,       960,       285,        61,         3,         3,         0,         7,         9,        11,         7,         9,        11,     19.82,51.54,102.12,102.12
      9037,  2025/7/4,  22:47:22,      0.00,    0,              0,              0,       888,       261,        51,         3,         3,         0,         5,         8,        10,         5,         8,        10,     19.82,51.50,102.12,102.12
      9038,  2025/7/4,  22:47:23,      0.00,    0,              0,              0,       930,       272,        54,         3,         3,         0,         5,         9,        11,         5,         9,        11,     19.82,51.50,102.12,102.12
      9039,  2025/7/4,  22:47:24,      0.00,    0,              0,              0,      1095,       328,        64,         3,         3,         0,         8,        11,        14,         8,        11,        14,     19.82,51.56,102.12,102.12
      9040,  2025/7/4,  22:47:25,      0.00,    0,              0,              0,      1170,       356,        70,         3,         3,         0,         8,        11,        15,         8,        11,        15,     19.82,51.66,102.12,102.12
      9041,  2025/7/4,  22:47:26,      0.00,    0,              0,              0,      1056,       325,        60,         3,         3,         0,         8,        10,        12,         8,        10,        12,     19.82,51.74,102.12,102.12
      9042,  2025/7/4,  22:47:27,      0.00,    0,              0,              0,      1056,       325,        60,         3,         3,         0,         8,        10,        12,         8,        10,        12,     19.82,51.74,102.12,102.12
      9043,  2025/7/4,  22:47:28,      0.00,    0,              0,              0,       981,       300,        54,         3,         3,         0,         7,         9,        11,         7,         9,        11,     19.82,51.74,102.12,102.12
      9044,  2025/7/4,  22:47:29,      0.00,    0,              0,              0,       981,       300,        54,         3,         3,         0,         7,         9,        11,         7,         9,        11,     19.82,51.71,102.12,102.12
      9045,  2025/7/4,  22:47:30,      0.00,    0,              0,              0,       927,       286,        47,         3,         3,         0,         7,         9,        11,         7,         9,        11,     19.82,51.71,102.12,102.12
      9046,  2025/7/4,  22:47:31,      0.00,    0,              0,              0,       855,       258,        61,         9,         6,         3,         5,         9,        14,         5,         9,        14,     19.82,51.76,102.12,102.12
      9047,  2025/7/4,  22:47:32,      0.00,    0,              0,              0,       855,       258,        61,         9,         6,         3,         5,         9,        14,         5,         9,        14,     19.82,51.82,102.12,102.12
      9048,  2025/7/4,  22:47:33,      0.00,    0,              0,              0,       732,       224,        51,         6,         3,         3,         4,         8,        11,         4,         8,        11,     19.82,51.91,102.12,102.12
      9049,  2025/7/4,  22:47:34,      0.00,    0,              0,              0,       732,       224,        51,         6,         3,         3,         4,         8,        11,         4,         8,        11,     19.82,51.97,102.12,102.12
      9050,  2025/7/4,  22:47:35,      0.00,    0,              0,              0,       753,       231,        58,         9,         6,         3,         5,         8,        14,         5,         8,        14,     19.82,52.04,102.12,102.12
      9051,  2025/7/4,  22:47:36,      0.00,    0,              0,              0,       765,       234,        55,         9,         6,         3,         4,         8,        14,         4,         8,        14,     19.82,52.05,102.12,102.12
      9052,  2025/7/4,  22:47:37,      0.00,    0,              0,              0,       765,       234,        55,         9,         6,         3,         4,         8,        14,         4,         8,        14,     19.82,52.08,102.12,102.12
      9053,  2025/7/4,  22:47:38,      0.00,    0,              0,              0,       690,       203,        42,         9,         6,         3,         4,         7,        11,         4,         7,        11,     19.82,52.11,102.13,102.13
      9054,  2025/7/4,  22:47:39,      0.00,    0,              0,              0,       690,       203,        42,         9,         6,         3,         4,         7,        11,         4,         7,        11,     19.82,52.21,102.13,102.13
      9055,  2025/7/4,  22:47:40,      0.00,    0,              0,              0,       597,       175,        39,         9,         6,         3,         3,         5,        10,         3,         5,        10,     19.82,52.25,102.13,102.13
      9056,  2025/7/4,  22:47:41,      0.00,    0,              0,              0,       597,       171,        33,         9,         6,         3,         3,         4,        10,         3,         4,        10,     19.82,52.24,102.13,102.13
      9057,  2025/7/4,  22:47:42,      0.00,    0,              0,              0,       597,       171,        33,         9,         6,         3,         3,         4,        10,         3,         4,        10,     19.82,52.22,102.13,102.13
      9058,  2025/7/4,  22:47:43,      0.00,    0,              0,              0,       627,       178,        33,         9,         6,         3,         3,         5,        10,         3,         5,        10,     19.82,52.25,102.13,102.13
      9059,  2025/7/4,  22:47:44,      0.00,    0,              0,              0,       627,       178,        33,         9,         6,         3,         3,         5,        10,         3,         5,        10,     19.82,52.30,102.13,102.13
      9060,  2025/7/4,  22:47:45,      0.00,    0,              0,              0,       669,       192,        33,         9,         6,         3,         3,         5,        11,         3,         5,        11,     19.82,52.32,102.13,102.13
      9061,  2025/7/4,  22:47:49,      0.00,    0,              0,              0,       762,       223,        26,         3,         3,         0,         4,         5,         8,         4,         5,         8,     19.81,52.35,102.13,102.13
      9062,  2025/7/4,  22:47:50,      0.00,    0,              0,              0,       843,       250,        39,         3,         3,         0,         5,         7,         9,         5,         7,         9,     19.81,52.30,102.13,102.13
      9063,  2025/7/4,  22:47:51,      0.00,    0,              0,              0,       843,       250,        39,         3,         3,         0,         5,         7,         9,         5,         7,         9,     19.81,52.26,102.13,102.13
      9064,  2025/7/4,  22:47:52,      0.00,    0,              0,              0,       780,       226,        29,         0,         0,         0,         4,         6,         6,         4,         6,         6,     19.81,52.29,102.13,102.13
      9065,  2025/7/4,  22:47:53,      0.00,    0,              0,              0,       789,       233,        32,         0,         0,         0,         4,         6,         6,         4,         6,         6,     19.81,52.29,102.13,102.13
      9066,  2025/7/4,  22:47:54,      0.00,    0,              0,              0,       789,       233,        32,         0,         0,         0,         4,         6,         6,         4,         6,         6,     19.81,52.26,102.13,102.13
      9067,  2025/7/4,  22:47:55,      0.00,    0,              0,              0,       675,       208,        32,         0,         0,         0,         4,         6,         6,         4,         6,         6,     19.81,52.22,102.13,102.13
      9068,  2025/7/4,  22:47:56,      0.00,    0,              0,              0,       675,       208,        32,         0,         0,         0,         4,         6,         6,         4,         6,         6,     19.81,52.15,102.13,102.13
      9069,  2025/7/4,  22:47:57,      0.00,    0,              0,              0,       666,       205,        32,         0,         0,         0,         4,         6,         6,         4,         6,         6,     19.80,52.19,102.13,102.13
      9070,  2025/7/4,  22:47:58,      0.00,    0,              0,              0,       726,       229,        35,         0,         0,         0,         5,         6,         6,         5,         6,         6,     19.80,52.25,102.13,102.13
      9071,  2025/7/4,  22:47:59,      0.00,    0,              0,              0,       726,       229,        35,         0,         0,         0,         5,         6,         6,         5,         6,         6,     19.80,52.29,102.13,102.13
      9072,  2025/7/4,   22:48:0,      0.00,    0,              0,              0,       768,       246,        41,         3,         3,         3,         5,         8,        10,         5,         8,        10,     19.80,51.97,102.13,102.13
      9073,  2025/7/4,   22:48:1,      0.00,    0,              0,              0,       768,       246,        41,         3,         3,         3,         5,         8,        10,         5,         8,        10,     19.80,51.66,102.13,102.13
      9074,  2025/7/4,   22:48:2,      0.00,    0,              0,              0,      1068,       333,        41,         3,         3,         3,         8,         9,        12,         8,         9,        12,     19.80,51.51,102.13,102.13
      9075,  2025/7/4,   22:48:3,      0.00,    0,              0,              0,       975,       309,        51,         6,         3,         3,         6,        10,        13,         6,        10,        13,     19.80,51.46,102.13,102.13
      9076,  2025/7/4,   22:48:4,      0.00,    0,              0,              0,       996,       313,        44,         6,         3,         3,         7,         9,        12,         7,         9,        12,     19.80,51.46,102.13,102.13
      9077,  2025/7/4,   22:48:5,      0.00,    0,              0,              0,      1059,       337,        50,         6,         3,         3,         8,        10,        14,         8,        10,        14,     19.80,51.44,102.13,102.13
      9078,  2025/7/4,   22:48:6,      0.00,    0,              0,              0,      1029,       327,        57,         9,         3,         3,         7,        11,        15,         7,        11,        15,     19.80,51.41,102.13,102.13
      9079,  2025/7/4,   22:48:7,      0.00,    0,              0,              0,      1041,       324,        57,         9,         3,         3,         7,        11,        15,         7,        11,        15,     19.80,51.43,102.13,102.13
      9080,  2025/7/4,   22:48:8,      0.00,    0,              0,              0,      1071,       331,        63,         9,         3,         3,         7,        11,        15,         7,        11,        15,     19.80,51.43,102.13,102.13
      9081,  2025/7/4,   22:48:9,      0.00,    0,              0,              0,       936,       286,        60,         9,         3,         3,         5,        10,        14,         5,        10,        14,     19.80,51.50,102.13,102.13
      9082,  2025/7/4,  22:48:10,      0.00,    0,              0,              0,       885,       265,        54,         6,         0,         0,         5,         9,         9,         5,         9,         9,     19.80,51.56,102.13,102.13
      9083,  2025/7/4,  22:48:11,      0.00,    0,              0,              0,       576,       175,        46,         3,         0,         0,         3,         7,         7,         3,         7,         7,     19.80,51.63,102.13,102.13
      9084,  2025/7/4,  22:48:12,      0.00,    0,              0,              0,       606,       185,        49,         3,         0,         0,         3,         7,         7,         3,         7,         7,     19.80,51.62,102.13,102.13
      9085,  2025/7/4,  22:48:13,      0.00,    0,              0,              0,       606,       185,        49,         3,         0,         0,         3,         7,         7,         3,         7,         7,     19.80,51.62,102.13,102.13
      9086,  2025/7/4,  22:48:14,      0.00,    0,              0,              0,       648,       202,        53,         6,         0,         0,         4,         7,         8,         4,         7,         8,     19.80,51.58,102.13,102.13
      9087,  2025/7/4,  22:48:15,      0.00,    0,              0,              0,       648,       202,        53,         6,         0,         0,         4,         7,         8,         4,         7,         8,     19.80,51.57,102.13,102.13
      9088,  2025/7/4,  22:48:19,      0.00,    0,              0,              0,       741,       236,        43,         3,         0,         0,         4,         7,         8,         4,         7,         8,     19.80,51.61,102.13,102.13
      9089,  2025/7/4,  22:48:20,      0.00,    0,              0,              0,       741,       236,        43,         3,         0,         0,         4,         7,         8,         4,         7,         8,     19.80,51.81,102.13,102.13
      9090,  2025/7/4,  22:48:21,      0.00,    0,              0,              0,       711,       229,        40,         3,         0,         0,         4,         7,         8,         4,         7,         8,     19.80,51.82,102.13,102.13
      9091,  2025/7/4,  22:48:22,      0.00,    0,              0,              0,       858,       278,        40,         3,         0,         0,         5,         8,         9,         5,         8,         9,     19.80,51.82,102.13,102.13
      9092,  2025/7/4,  22:48:23,      0.00,    0,              0,              0,       858,       278,        40,         3,         0,         0,         5,         8,         9,         5,         8,         9,     19.79,51.82,102.13,102.13
      9093,  2025/7/4,  22:48:24,      0.00,    0,              0,              0,       981,       323,        50,         3,         0,         0,         7,        10,        11,         7,        10,        11,     19.79,51.79,102.13,102.13
      9094,  2025/7/4,  22:48:25,      0.00,    0,              0,              0,       981,       323,        50,         3,         0,         0,         7,        10,        11,         7,        10,        11,     19.79,51.78,102.13,102.13
      9095,  2025/7/4,  22:48:26,      0.00,    0,              0,              0,      1002,       330,        50,         3,         0,         0,         7,        10,        11,         7,        10,        11,     19.79,51.81,102.13,102.13
      9096,  2025/7/4,  22:48:27,      0.00,    0,              0,              0,      1002,       330,        50,         3,         0,         0,         7,        10,        11,         7,        10,        11,     19.79,51.87,102.13,102.13
      9097,  2025/7/4,  22:48:28,      0.00,    0,              0,              0,      1023,       333,        50,         3,         0,         0,         8,        10,        11,         8,        10,        11,     19.79,51.97,102.13,102.13
      9098,  2025/7/4,  22:48:29,      0.00,    0,              0,              0,       981,       319,        44,         3,         0,         0,         6,         9,        10,         6,         9,        10,     19.79,52.05,102.13,102.13
      9099,  2025/7/4,  22:48:30,      0.00,    0,              0,              0,       981,       319,        44,         3,         0,         0,         6,         9,        10,         6,         9,        10,     19.79,52.02,102.13,102.13
      9100,  2025/7/4,  22:48:31,      0.00,    0,              0,              0,       939,       305,        37,         3,         3,         0,         6,         9,        11,         6,         9,        11,     19.79,51.88,102.13,102.13
      9101,  2025/7/4,  22:48:32,      0.00,    0,              0,              0,       939,       305,        37,         3,         3,         0,         6,         9,        11,         6,         9,        11,     19.79,51.95,102.13,102.13
      9102,  2025/7/4,  22:48:33,      0.00,    0,              0,              0,       888,       288,        37,         3,         3,         0,         5,         8,        10,         5,         8,        10,     19.79,52.04,102.13,102.13
      9103,  2025/7/4,  22:48:34,      0.00,    0,              0,              0,       846,       274,        40,         3,         3,         0,         5,         8,        10,         5,         8,        10,     19.79,52.03,102.13,102.13
      9104,  2025/7/4,  22:48:35,      0.00,    0,              0,              0,       846,       274,        40,         3,         3,         0,         5,         8,        10,         5,         8,        10,     19.79,51.77,102.13,102.13
      9105,  2025/7/4,  22:48:36,      0.00,    0,              0,              0,       804,       260,        43,         3,         3,         0,         5,         8,        10,         5,         8,        10,     19.79,51.63,102.13,102.13
      9106,  2025/7/4,  22:48:37,      0.00,    0,              0,              0,       804,       260,        43,         3,         3,         0,         5,         8,        10,         5,         8,        10,     19.79,51.59,102.13,102.13
      9107,  2025/7/4,  22:48:38,      0.00,    0,              0,              0,       783,       250,        40,         3,         3,         0,         5,         8,        10,         5,         8,        10,     19.79,51.57,102.13,102.13
      9108,  2025/7/4,  22:48:39,      0.00,    0,              0,              0,       648,       201,        40,         3,         3,         0,         3,         5,         8,         3,         5,         8,     19.79,51.55,102.13,102.13
      9109,  2025/7/4,  22:48:40,      0.00,    0,              0,              0,       648,       201,        40,         3,         3,         0,         3,         5,         8,         3,         5,         8,     19.79,51.55,102.13,102.13
      9110,  2025/7/4,  22:48:41,      0.00,    0,              0,              0,       534,       163,        30,         3,         3,         0,         2,         4,         6,         2,         4,         6,     19.78,51.53,102.13,102.13
      9111,  2025/7/4,  22:48:42,      0.00,    0,              0,              0,       534,       163,        30,         3,         3,         0,         2,         4,         6,         2,         4,         6,     19.78,51.49,102.13,102.13
      9112,  2025/7/4,  22:48:43,      0.00,    0,              0,              0,       504,       146,        24,         3,         3,         0,         2,         3,         5,         2,         3,         5,     19.78,51.51,102.13,102.13
      9113,  2025/7/4,  22:48:44,      0.00,    0,              0,              0,       492,       146,        18,         3,         3,         0,         2,         3,         5,         2,         3,         5,     19.78,51.60,102.13,102.13
      9114,  2025/7/4,  22:48:45,      0.00,    0,              0,              0,       492,       146,        18,         3,         3,         0,         2,         3,         5,         2,         3,         5,     19.78,51.60,102.13,102.13
      9115,  2025/7/4,  22:48:49,      0.00,    0,              0,              0,       534,       157,        25,         0,         0,         0,         2,         4,         4,         2,         4,         4,     19.78,51.59,102.13,102.13
      9116,  2025/7/4,  22:48:50,      0.00,    0,              0,              0,       597,       172,        22,         0,         0,         0,         3,         4,         4,         3,         4,         4,     19.78,51.35,102.13,102.13
      9117,  2025/7/4,  22:48:51,      0.00,    0,              0,              0,       606,       178,        22,         0,         0,         0,         3,         4,         4,         3,         4,         4,     19.78,51.29,102.13,102.13
      9118,  2025/7/4,  22:48:52,      0.00,    0,              0,              0,       627,       189,        28,         3,         0,         0,         3,         5,         5,         3,         5,         5,     19.78,51.31,102.13,102.13
      9119,  2025/7/4,  22:48:53,      0.00,    0,              0,              0,       618,       182,        31,         3,         0,         0,         3,         5,         5,         3,         5,         5,     19.78,51.19,102.13,102.13
      9120,  2025/7/4,  22:48:54,      0.00,    0,              0,              0,       546,       165,        31,         3,         0,         0,         3,         5,         5,         3,         5,         5,     19.78,51.11,102.13,102.13
      9121,  2025/7/4,  22:48:55,      0.00,    0,              0,              0,       723,       217,        31,         3,         0,         0,         4,         6,         6,         4,         6,         6,     19.78,51.17,102.13,102.13
      9122,  2025/7/4,  22:48:56,      0.00,    0,              0,              0,       600,       179,        31,         3,         0,         0,         3,         5,         5,         3,         5,         5,     19.78,51.17,102.13,102.13
      9123,  2025/7/4,  22:48:57,      0.00,    0,              0,              0,       672,       203,        34,         3,         0,         0,         3,         6,         6,         3,         6,         6,     19.78,51.13,102.13,102.13
      9124,  2025/7/4,  22:48:58,      0.00,    0,              0,              0,       507,       154,        21,         3,         0,         0,         3,         4,         4,         3,         4,         4,     19.78,51.13,102.13,102.13
      9125,  2025/7/4,  22:48:59,      0.00,    0,              0,              0,       507,       154,        21,         3,         0,         0,         3,         4,         4,         3,         4,         4,     19.78,51.11,102.13,102.13
      9126,  2025/7/4,   22:49:0,      0.00,    0,              0,              0,       588,       164,        21,         3,         0,         0,         3,         4,         4,         3,         4,         4,     19.78,51.16,102.13,102.13
      9127,  2025/7/4,   22:49:1,      0.00,    0,              0,              0,       588,       164,        21,         3,         0,         0,         3,         4,         4,         3,         4,         4,     19.78,51.15,102.13,102.13
      9128,  2025/7/4,   22:49:2,      0.00,    0,              0,              0,       621,       175,        24,         3,         0,         0,         3,         5,         5,         3,         5,         5,     19.78,51.05,102.13,102.13
      9129,  2025/7/4,   22:49:3,      0.00,    0,              0,              0,       600,       168,        18,         0,         0,         0,         3,         3,         3,         3,         3,         3,     19.78,51.05,102.13,102.13
      9130,  2025/7/4,   22:49:4,      0.00,    0,              0,              0,       600,       168,        18,         0,         0,         0,         3,         3,         3,         3,         3,         3,     19.78,51.08,102.13,102.13
      9131,  2025/7/4,   22:49:5,      0.00,    0,              0,              0,       570,       162,        15,         0,         0,         0,         3,         3,         3,         3,         3,         3,     19.77,51.09,102.13,102.13
      9132,  2025/7/4,   22:49:6,      0.00,    0,              0,              0,       570,       162,        15,         0,         0,         0,         3,         3,         3,         3,         3,         3,     19.77,51.16,102.13,102.13
      9133,  2025/7/4,   22:49:7,      0.00,    0,              0,              0,       765,       224,        15,         0,         0,         0,         4,         4,         4,         4,         4,         4,     19.77,51.24,102.13,102.13
      9134,  2025/7/4,   22:49:8,      0.00,    0,              0,              0,       765,       224,        15,         0,         0,         0,         4,         4,         4,         4,         4,         4,     19.77,51.23,102.13,102.13
      9135,  2025/7/4,   22:49:9,      0.00,    0,              0,              0,       528,       152,        15,         0,         0,         0,         2,         3,         3,         2,         3,         3,     19.77,51.13,102.13,102.13
      9136,  2025/7/4,  22:49:10,      0.00,    0,              0,              0,       486,       138,        12,         3,         3,         3,         2,         2,         5,         2,         2,         5,     19.77,51.09,102.13,102.13
      9137,  2025/7/4,  22:49:11,      0.00,    0,              0,              0,       486,       138,        12,         3,         3,         3,         2,         2,         5,         2,         2,         5,     19.77,51.01,102.13,102.13
      9138,  2025/7/4,  22:49:12,      0.00,    0,              0,              0,       546,       152,        15,         3,         3,         3,         2,         3,         5,         2,         3,         5,     19.76,51.00,102.13,102.13
      9139,  2025/7/4,  22:49:13,      0.00,    0,              0,              0,       546,       152,        15,         3,         3,         3,         2,         3,         5,         2,         3,         5,     19.76,51.00,102.13,102.13
      9140,  2025/7/4,  22:49:14,      0.00,    0,              0,              0,       516,       146,        12,         3,         3,         3,         2,         2,         5,         2,         2,         5,     19.76,50.98,102.13,102.13
      9141,  2025/7/4,  22:49:15,      0.00,    0,              0,              0,       549,       157,        12,         3,         3,         3,         2,         3,         5,         2,         3,         5,     19.76,50.97,102.13,102.13
      9142,  2025/7/4,  22:49:19,      0.00,    0,              0,              0,       528,       164,         9,         3,         3,         3,         3,         3,         5,         3,         3,         5,     19.76,50.94,102.13,102.13
      9143,  2025/7/4,  22:49:20,      0.00,    0,              0,              0,       507,       157,         9,         3,         3,         3,         3,         3,         5,         3,         3,         5,     19.76,51.06,102.13,102.13
      9144,  2025/7/4,  22:49:21,      0.00,    0,              0,              0,       507,       157,         9,         3,         3,         3,         3,         3,         5,         3,         3,         5,     19.76,51.07,102.13,102.13
      9145,  2025/7/4,  22:49:22,      0.00,    0,              0,              0,       546,       170,        15,         3,         3,         3,         3,         3,         6,         3,         3,         6,     19.75,51.08,102.13,102.13
      9146,  2025/7/4,  22:49:23,      0.00,    0,              0,              0,       546,       170,        15,         3,         3,         3,         3,         3,         6,         3,         3,         6,     19.75,51.09,102.13,102.13
      9147,  2025/7/4,  22:49:24,      0.00,    0,              0,              0,       453,       142,        18,         3,         3,         3,         3,         3,         5,         3,         3,         5,     19.75,51.17,102.13,102.13
      9148,  2025/7/4,  22:49:25,      0.00,    0,              0,              0,       483,       152,        18,         3,         3,         3,         3,         3,         6,         3,         3,         6,     19.75,51.20,102.13,102.13
      9149,  2025/7/4,  22:49:26,      0.00,    0,              0,              0,       483,       152,        18,         3,         3,         3,         3,         3,         6,         3,         3,         6,     19.75,51.17,102.13,102.13
      9150,  2025/7/4,  22:49:27,      0.00,    0,              0,              0,       483,       152,        15,         0,         0,         0,         3,         3,         3,         3,         3,         3,     19.75,51.14,102.13,102.13
      9151,  2025/7/4,  22:49:28,      0.00,    0,              0,              0,       483,       152,        15,         0,         0,         0,         3,         3,         3,         3,         3,         3,     19.75,51.09,102.13,102.13
      9152,  2025/7/4,  22:49:29,      0.00,    0,              0,              0,       351,       114,         9,         0,         0,         0,         2,         2,         2,         2,         2,         2,     19.74,50.99,102.13,102.13
      9153,  2025/7/4,  22:49:30,      0.00,    0,              0,              0,       351,       114,         9,         0,         0,         0,         2,         2,         2,         2,         2,         2,     19.74,50.90,102.13,102.13
      9154,  2025/7/4,  22:49:31,      0.00,    0,              0,              0,       351,       114,         9,         0,         0,         0,         2,         2,         2,         2,         2,         2,     19.74,50.95,102.13,102.13
      9155,  2025/7/4,  22:49:32,      0.00,    0,              0,              0,       309,       100,        12,         0,         0,         0,         2,         2,         2,         2,         2,         2,     19.74,51.02,102.13,102.13
      9156,  2025/7/4,  22:49:33,      0.00,    0,              0,              0,       309,       100,        12,         0,         0,         0,         2,         2,         2,         2,         2,         2,     19.74,51.08,102.13,102.13
      9157,  2025/7/4,  22:49:34,      0.00,    0,              0,              0,       351,       114,        15,         0,         0,         0,         2,         2,         2,         2,         2,         2,     19.74,51.10,102.13,102.13
      9158,  2025/7/4,  22:49:35,      0.00,    0,              0,              0,       351,       114,        15,         0,         0,         0,         2,         2,         2,         2,         2,         2,     19.73,51.10,102.13,102.13
      9159,  2025/7/4,  22:49:36,      0.00,    0,              0,              0,       279,        93,        15,         0,         0,         0,         1,         2,         2,         1,         2,         2,     19.73,51.09,102.13,102.13
      9160,  2025/7/4,  22:49:37,      0.00,    0,              0,              0,       270,        90,        15,         0,         0,         0,         1,         2,         2,         1,         2,         2,     19.73,51.09,102.13,102.13
      9161,  2025/7/4,  22:49:38,      0.00,    0,              0,              0,       270,        90,        15,         0,         0,         0,         1,         2,         2,         1,         2,         2,     19.73,51.09,102.13,102.13
      9162,  2025/7/4,  22:49:39,      0.00,    0,              0,              0,       291,        97,        12,         3,         0,         0,         1,         2,         3,         1,         2,         3,     19.73,51.19,102.13,102.13
      9163,  2025/7/4,  22:49:40,      0.00,    0,              0,              0,       291,        97,        12,         3,         0,         0,         1,         2,         3,         1,         2,         3,     19.73,51.23,102.13,102.13
      9164,  2025/7/4,  22:49:41,      0.00,    0,              0,              0,       240,        76,        12,         3,         0,         0,         0,         1,         2,         0,         1,         2,     19.73,51.29,102.13,102.13
      9165,  2025/7/4,  22:49:42,      0.00,    0,              0,              0,       219,        69,        12,         3,         0,         0,         0,         1,         2,         0,         1,         2,     19.72,51.38,102.13,102.13
      9166,  2025/7/4,  22:49:43,      0.00,    0,              0,              0,       219,        69,        12,         3,         0,         0,         0,         1,         2,         0,         1,         2,     19.72,51.52,102.13,102.13
      9167,  2025/7/4,  22:49:44,      0.00,    0,              0,              0,       249,        76,        12,         3,         0,         0,         1,         1,         2,         1,         1,         2,     19.72,51.65,102.13,102.13
      9168,  2025/7/4,  22:49:45,      0.00,    0,              0,              0,       249,        76,        12,         3,         0,         0,         1,         1,         2,         1,         1,         2,     19.72,51.80,102.13,102.13
      9169,  2025/7/4,  22:49:49,      0.00,    0,              0,              0,       423,       127,        15,         6,         3,         3,         2,         2,         6,         2,         2,         6,     19.72,51.93,102.13,102.13
      9170,  2025/7/4,  22:49:50,      0.00,    0,              0,              0,       423,       127,        15,         6,         3,         3,         2,         2,         6,         2,         2,         6,     19.72,52.27,102.13,102.13
      9171,  2025/7/4,  22:49:51,      0.00,    0,              0,              0,       432,       130,        15,         6,         3,         3,         2,         2,         6,         2,         2,         6,     19.72,52.16,102.13,102.13
      9172,  2025/7/4,  22:49:52,      0.00,    0,              0,              0,       432,       130,        15,         6,         3,         3,         2,         2,         6,         2,         2,         6,     19.72,52.22,102.13,102.13
      9173,  2025/7/4,  22:49:53,      0.00,    0,              0,              0,       411,       123,        18,         9,         6,         6,         2,         2,         9,         2,         2,         9,     19.72,52.25,102.13,102.13
      9174,  2025/7/4,  22:49:54,      0.00,    0,              0,              0,       504,       154,        21,        12,         9,         6,         2,         2,        12,         2,         2,        12,     19.72,52.26,102.13,102.13
      9175,  2025/7/4,  22:49:55,      0.00,    0,              0,              0,       504,       154,        21,        12,         9,         6,         2,         2,        12,         2,         2,        12,     19.72,52.27,102.13,102.13
      9176,  2025/7/4,  22:49:56,      0.00,    0,              0,              0,       576,       175,        18,         9,         9,         6,         3,         3,        11,         3,         3,        11,     19.72,52.26,102.13,102.13
      9177,  2025/7/4,  22:49:57,      0.00,    0,              0,              0,       576,       175,        18,         9,         9,         6,         3,         3,        11,         3,         3,        11,     19.72,52.25,102.13,102.13
      9178,  2025/7/4,  22:49:58,      0.00,    0,              0,              0,       606,       189,        25,         9,         9,         6,         3,         4,        12,         3,         4,        12,     19.72,52.26,102.13,102.13
      9179,  2025/7/4,  22:49:59,      0.00,    0,              0,              0,       627,       196,        25,         9,         9,         6,         3,         4,        12,         3,         4,        12,     19.72,52.24,102.13,102.13
      9180,  2025/7/4,   22:50:0,      0.00,    0,              0,              0,       627,       196,        25,         9,         9,         6,         3,         4,        12,         3,         4,        12,     19.72,52.26,102.13,102.13
      9181,  2025/7/4,   22:50:1,      0.00,    0,              0,              0,       627,       199,        25,         9,         9,         6,         3,         4,        12,         3,         4,        12,     19.72,52.25,102.13,102.13
      9182,  2025/7/4,   22:50:2,      0.00,    0,              0,              0,       627,       199,        25,         9,         9,         6,         3,         4,        12,         3,         4,        12,     19.71,52.26,102.13,102.13
      9183,  2025/7/4,   22:50:3,      0.00,    0,              0,              0,       690,       217,        25,         9,         9,         6,         4,         4,        14,         4,         4,        14,     19.71,52.24,102.13,102.13
      9184,  2025/7/4,   22:50:4,      0.00,    0,              0,              0,       648,       206,        19,         6,         6,         3,         3,         4,        10,         3,         4,        10,     19.71,52.17,102.13,102.13
