dt,S1,S2,S3,S5,S6,network_min,network_max,network_mean,network_range
2025-07-04 23:00:09,10.0,24.0,27.0,,12.0,10.0,27.0,18.25,17.0
2025-07-04 23:00:10,10.0,22.0,27.0,,12.0,10.0,27.0,17.75,17.0
2025-07-04 23:00:11,11.0,22.0,27.0,,12.0,11.0,27.0,18.0,16.0
2025-07-04 23:00:12,11.0,20.0,27.0,,12.0,11.0,27.0,17.5,16.0
2025-07-04 23:00:13,10.0,20.0,27.0,,11.0,10.0,27.0,17.0,17.0
2025-07-04 23:00:14,12.0,19.0,27.0,,12.0,12.0,27.0,17.5,15.0
2025-07-04 23:00:15,12.0,19.0,26.0,,12.0,12.0,26.0,17.25,14.0
2025-07-04 23:00:16,13.0,21.0,26.0,,10.0,10.0,26.0,17.5,16.0
2025-07-04 23:00:17,13.0,21.0,27.0,,10.0,10.0,27.0,17.75,17.0
2025-07-04 23:00:18,13.0,23.0,29.0,,10.0,10.0,29.0,18.75,19.0
2025-07-04 23:00:19,13.0,25.0,30.0,,10.0,10.0,30.0,19.5,20.0
2025-07-04 23:00:20,12.0,27.0,30.0,,9.0,9.0,30.0,19.5,21.0
2025-07-04 23:00:21,11.0,28.0,30.0,,9.0,9.0,30.0,19.5,21.0
2025-07-04 23:00:22,11.0,27.0,34.0,,9.0,9.0,34.0,20.25,25.0
2025-07-04 23:00:23,10.0,25.0,35.0,,9.0,9.0,35.0,19.75,26.0
2025-07-04 23:00:24,10.0,25.0,36.0,,9.0,9.0,36.0,20.0,27.0
2025-07-04 23:00:25,10.0,22.0,36.0,,8.0,8.0,36.0,19.0,28.0
2025-07-04 23:00:26,10.0,22.0,35.0,,9.0,9.0,35.0,19.0,26.0
2025-07-04 23:00:27,10.0,21.0,33.0,,9.0,9.0,33.0,18.25,24.0
2025-07-04 23:00:28,10.0,21.0,33.0,,8.0,8.0,33.0,18.0,25.0
2025-07-04 23:00:29,10.0,20.0,33.0,,8.0,8.0,33.0,17.75,25.0
2025-07-04 23:00:30,11.0,18.0,33.0,,8.0,8.0,33.0,17.5,25.0
2025-07-04 23:00:31,11.0,18.0,32.0,,8.0,8.0,32.0,17.25,24.0
2025-07-04 23:00:32,11.0,17.0,32.0,,8.0,8.0,32.0,17.0,24.0
2025-07-04 23:00:33,11.0,17.0,30.0,,9.0,9.0,30.0,16.75,21.0
2025-07-04 23:00:34,11.0,16.0,30.0,,9.0,9.0,30.0,16.5,21.0
2025-07-04 23:00:35,11.0,15.0,30.0,,9.0,9.0,30.0,16.25,21.0
2025-07-04 23:00:36,11.0,15.0,29.0,,9.0,9.0,29.0,16.0,20.0
2025-07-04 23:00:37,11.0,17.0,29.0,,10.0,10.0,29.0,16.75,19.0
2025-07-04 23:00:38,10.0,17.0,29.0,,12.0,10.0,29.0,17.0,19.0
2025-07-04 23:00:39,10.0,17.0,29.0,,12.0,10.0,29.0,17.0,19.0
2025-07-04 23:00:40,11.0,18.0,30.0,,13.0,11.0,30.0,18.0,19.0
2025-07-04 23:00:41,11.0,18.0,29.0,,13.0,11.0,29.0,17.75,18.0
2025-07-04 23:00:42,11.0,20.0,29.0,,12.0,11.0,29.0,18.0,18.0
2025-07-04 23:00:43,11.0,19.0,30.0,,15.0,11.0,30.0,18.75,19.0
2025-07-04 23:00:44,10.0,19.0,30.0,,14.0,10.0,30.0,18.25,20.0
2025-07-04 23:00:45,10.0,19.0,30.0,,13.0,10.0,30.0,18.0,20.0
2025-07-04 23:00:46,8.0,19.0,31.0,,11.0,8.0,31.0,17.25,23.0
2025-07-04 23:00:47,8.0,19.0,32.0,,13.0,8.0,32.0,18.0,24.0
2025-07-04 23:00:48,8.0,20.0,31.0,,14.0,8.0,31.0,18.25,23.0
2025-07-04 23:00:49,8.0,20.0,33.0,,15.0,8.0,33.0,19.0,25.0
2025-07-04 23:00:50,8.0,20.0,33.0,,15.0,8.0,33.0,19.0,25.0
2025-07-04 23:00:51,8.0,19.0,34.0,,13.0,8.0,34.0,18.5,26.0
2025-07-04 23:00:52,9.0,19.0,33.0,,13.0,9.0,33.0,18.5,24.0
2025-07-04 23:00:53,9.0,19.0,33.0,,13.0,9.0,33.0,18.5,24.0
2025-07-04 23:00:54,9.0,18.0,34.0,,13.0,9.0,34.0,18.5,25.0
2025-07-04 23:00:55,9.0,18.0,34.0,,13.0,9.0,34.0,18.5,25.0
2025-07-04 23:00:56,8.0,18.0,35.0,,13.0,8.0,35.0,18.5,27.0
2025-07-04 23:00:57,8.0,18.0,33.0,,13.0,8.0,33.0,18.0,25.0
2025-07-04 23:00:58,8.0,19.0,33.0,,13.0,8.0,33.0,18.25,25.0
2025-07-04 23:00:59,7.0,20.0,32.0,,15.0,7.0,32.0,18.5,25.0
2025-07-04 23:01:00,7.0,20.0,32.0,,15.0,7.0,32.0,18.5,25.0
2025-07-04 23:01:01,8.0,21.0,31.0,,12.0,8.0,31.0,18.0,23.0
2025-07-04 23:01:02,8.0,21.0,31.0,,13.0,8.0,31.0,18.25,23.0
2025-07-04 23:01:03,8.0,21.0,30.0,,12.0,8.0,30.0,17.75,22.0
2025-07-04 23:01:04,8.0,20.0,28.0,,12.0,8.0,28.0,17.0,20.0
2025-07-04 23:01:05,8.0,20.0,28.0,,11.0,8.0,28.0,16.75,20.0
2025-07-04 23:01:06,8.0,19.0,27.0,,13.0,8.0,27.0,16.75,19.0
2025-07-04 23:01:07,8.0,19.0,27.0,,13.0,8.0,27.0,16.75,19.0
2025-07-04 23:01:08,9.0,20.0,27.0,,13.0,9.0,27.0,17.25,18.0
2025-07-04 23:01:09,9.0,20.0,27.0,,13.0,9.0,27.0,17.25,18.0
2025-07-04 23:01:10,8.0,18.0,29.0,,13.0,8.0,29.0,17.0,21.0
2025-07-04 23:01:11,8.0,18.0,30.0,,13.0,8.0,30.0,17.25,22.0
2025-07-04 23:01:12,8.0,18.0,30.0,,13.0,8.0,30.0,17.25,22.0
2025-07-04 23:01:13,10.0,18.0,31.0,,13.0,10.0,31.0,18.0,21.0
2025-07-04 23:01:14,10.0,18.0,32.0,,14.0,10.0,32.0,18.5,22.0
2025-07-04 23:01:15,11.0,16.0,32.0,,13.0,11.0,32.0,18.0,21.0
2025-07-04 23:01:16,12.0,16.0,32.0,,13.0,12.0,32.0,18.25,20.0
2025-07-04 23:01:17,11.0,17.0,33.0,,13.0,11.0,33.0,18.5,22.0
2025-07-04 23:01:18,12.0,18.0,33.0,,13.0,12.0,33.0,19.0,21.0
2025-07-04 23:01:19,12.0,17.0,33.0,,12.0,12.0,33.0,18.5,21.0
2025-07-04 23:01:20,13.0,18.0,32.0,,11.0,11.0,32.0,18.5,21.0
2025-07-04 23:01:21,13.0,18.0,32.0,,11.0,11.0,32.0,18.5,21.0
2025-07-04 23:01:22,13.0,19.0,32.0,,12.0,12.0,32.0,19.0,20.0
2025-07-04 23:01:23,14.0,20.0,32.0,,12.0,12.0,32.0,19.5,20.0
2025-07-04 23:01:24,14.0,19.0,32.0,,11.0,11.0,32.0,19.0,21.0
2025-07-04 23:01:25,14.0,18.0,32.0,,11.0,11.0,32.0,18.75,21.0
2025-07-04 23:01:26,14.0,18.0,32.0,,11.0,11.0,32.0,18.75,21.0
2025-07-04 23:01:27,14.0,20.0,32.0,,13.0,13.0,32.0,19.75,19.0
2025-07-04 23:01:28,14.0,20.0,32.0,,13.0,13.0,32.0,19.75,19.0
2025-07-04 23:01:29,14.0,21.0,32.0,,14.0,14.0,32.0,20.25,18.0
2025-07-04 23:01:30,13.0,21.0,32.0,,14.0,13.0,32.0,20.0,19.0
2025-07-04 23:01:31,13.0,21.0,31.0,,12.0,12.0,31.0,19.25,19.0
2025-07-04 23:01:32,13.0,21.0,29.0,,13.0,13.0,29.0,19.0,16.0
2025-07-04 23:01:33,13.0,21.0,29.0,,13.0,13.0,29.0,19.0,16.0
2025-07-04 23:01:34,13.0,21.0,29.0,,13.0,13.0,29.0,19.0,16.0
2025-07-04 23:01:35,12.0,21.0,29.0,,13.0,12.0,29.0,18.75,17.0
2025-07-04 23:01:36,12.0,21.0,28.0,,12.0,12.0,28.0,18.25,16.0
2025-07-04 23:01:37,12.0,22.0,28.0,,11.0,11.0,28.0,18.25,17.0
2025-07-04 23:01:38,12.0,22.0,28.0,,10.0,10.0,28.0,18.0,18.0
2025-07-04 23:01:39,13.0,21.0,28.0,,11.0,11.0,28.0,18.25,17.0
2025-07-04 23:01:40,13.0,21.0,28.0,,11.0,11.0,28.0,18.25,17.0
2025-07-04 23:01:41,13.0,19.0,28.0,,13.0,13.0,28.0,18.25,15.0
2025-07-04 23:01:42,14.0,19.0,28.0,,14.0,14.0,28.0,18.75,14.0
2025-07-04 23:01:43,14.0,20.0,29.0,,14.0,14.0,29.0,19.25,15.0
2025-07-04 23:01:44,14.0,21.0,29.0,,14.0,14.0,29.0,19.5,15.0
2025-07-04 23:01:45,14.0,21.0,30.0,,12.0,12.0,30.0,19.25,18.0
2025-07-04 23:01:46,14.0,21.0,30.0,,12.0,12.0,30.0,19.25,18.0
2025-07-04 23:01:47,12.0,21.0,30.0,,12.0,12.0,30.0,18.75,18.0
2025-07-04 23:01:48,12.0,21.0,31.0,,13.0,12.0,31.0,19.25,19.0
2025-07-04 23:01:49,12.0,21.0,31.0,,13.0,12.0,31.0,19.25,19.0
2025-07-04 23:01:50,12.0,21.0,31.0,,13.0,12.0,31.0,19.25,19.0
2025-07-04 23:01:51,11.0,23.0,31.0,,13.0,11.0,31.0,19.5,20.0
2025-07-04 23:01:52,11.0,24.0,31.0,,12.0,11.0,31.0,19.5,20.0
2025-07-04 23:01:53,12.0,25.0,31.0,,11.0,11.0,31.0,19.75,20.0
2025-07-04 23:01:54,11.0,27.0,31.0,,11.0,11.0,31.0,20.0,20.0
2025-07-04 23:01:55,11.0,25.0,31.0,,10.0,10.0,31.0,19.25,21.0
2025-07-04 23:01:56,9.0,26.0,33.0,,10.0,9.0,33.0,19.5,24.0
2025-07-04 23:01:57,9.0,27.0,33.0,,9.0,9.0,33.0,19.5,24.0
2025-07-04 23:01:58,9.0,26.0,32.0,,9.0,9.0,32.0,19.0,23.0
2025-07-04 23:01:59,7.0,27.0,32.0,,9.0,7.0,32.0,18.75,25.0
2025-07-04 23:02:00,7.0,26.0,32.0,,10.0,7.0,32.0,18.75,25.0
2025-07-04 23:02:01,8.0,26.0,31.0,,10.0,8.0,31.0,18.75,23.0
2025-07-04 23:02:02,10.0,26.0,32.0,,10.0,10.0,32.0,19.5,22.0
2025-07-04 23:02:03,10.0,24.0,33.0,,10.0,10.0,33.0,19.25,23.0
2025-07-04 23:02:04,12.0,25.0,33.0,,10.0,10.0,33.0,20.0,23.0
2025-07-04 23:02:05,13.0,24.0,33.0,,10.0,10.0,33.0,20.0,23.0
2025-07-04 23:02:06,14.0,24.0,32.0,,10.0,10.0,32.0,20.0,22.0
2025-07-04 23:02:07,12.0,23.0,32.0,,10.0,10.0,32.0,19.25,22.0
2025-07-04 23:02:08,13.0,23.0,32.0,,10.0,10.0,32.0,19.5,22.0
2025-07-04 23:02:09,13.0,25.0,32.0,,9.0,9.0,32.0,19.75,23.0
2025-07-04 23:02:10,12.0,24.0,32.0,,9.0,9.0,32.0,19.25,23.0
2025-07-04 23:02:11,12.0,24.0,32.0,,11.0,11.0,32.0,19.75,21.0
2025-07-04 23:02:12,12.0,22.0,32.0,,11.0,11.0,32.0,19.25,21.0
2025-07-04 23:02:13,12.0,22.0,32.0,,11.0,11.0,32.0,19.25,21.0
2025-07-04 23:02:14,13.0,20.0,32.0,,11.0,11.0,32.0,19.0,21.0
2025-07-04 23:02:15,13.0,20.0,32.0,,13.0,13.0,32.0,19.5,19.0
2025-07-04 23:02:16,13.0,19.0,31.0,,12.0,12.0,31.0,18.75,19.0
2025-07-04 23:02:17,12.0,18.0,31.0,,11.0,11.0,31.0,18.0,20.0
2025-07-04 23:02:18,12.0,18.0,30.0,,12.0,12.0,30.0,18.0,18.0
2025-07-04 23:02:19,12.0,21.0,32.0,,12.0,12.0,32.0,19.25,20.0
2025-07-04 23:02:20,11.0,21.0,33.0,,14.0,11.0,33.0,19.75,22.0
2025-07-04 23:02:21,11.0,22.0,33.0,,13.0,11.0,33.0,19.75,22.0
2025-07-04 23:02:22,10.0,23.0,34.0,,13.0,10.0,34.0,20.0,24.0
2025-07-04 23:02:23,10.0,23.0,35.0,,14.0,10.0,35.0,20.5,25.0
2025-07-04 23:02:24,12.0,24.0,35.0,,14.0,12.0,35.0,21.25,23.0
2025-07-04 23:02:25,12.0,23.0,35.0,,13.0,12.0,35.0,20.75,23.0
2025-07-04 23:02:26,12.0,24.0,36.0,,13.0,12.0,36.0,21.25,24.0
2025-07-04 23:02:27,12.0,26.0,35.0,,13.0,12.0,35.0,21.5,23.0
2025-07-04 23:02:28,12.0,25.0,35.0,,14.0,12.0,35.0,21.5,23.0
2025-07-04 23:02:29,12.0,25.0,35.0,,14.0,12.0,35.0,21.5,23.0
2025-07-04 23:02:30,13.0,25.0,33.0,,15.0,13.0,33.0,21.5,20.0
2025-07-04 23:02:31,11.0,23.0,33.0,,15.0,11.0,33.0,20.5,22.0
2025-07-04 23:02:32,11.0,22.0,33.0,,14.0,11.0,33.0,20.0,22.0
2025-07-04 23:02:33,11.0,22.0,32.0,,14.0,11.0,32.0,19.75,21.0
2025-07-04 23:02:34,11.0,22.0,32.0,,14.0,11.0,32.0,19.75,21.0
2025-07-04 23:02:35,11.0,24.0,31.0,,13.0,11.0,31.0,19.75,20.0
2025-07-04 23:02:36,13.0,24.0,32.0,,14.0,13.0,32.0,20.75,19.0
2025-07-04 23:02:37,14.0,22.0,32.0,,14.0,14.0,32.0,20.5,18.0
2025-07-04 23:02:38,14.0,22.0,30.0,,14.0,14.0,30.0,20.0,16.0
2025-07-04 23:02:39,13.0,22.0,31.0,,13.0,13.0,31.0,19.75,18.0
2025-07-04 23:02:40,13.0,21.0,31.0,,12.0,12.0,31.0,19.25,19.0
2025-07-04 23:02:41,15.0,20.0,31.0,,12.0,12.0,31.0,19.5,19.0
2025-07-04 23:02:42,15.0,19.0,31.0,,13.0,13.0,31.0,19.5,18.0
2025-07-04 23:02:43,15.0,23.0,30.0,,14.0,14.0,30.0,20.5,16.0
2025-07-04 23:02:44,16.0,24.0,30.0,,14.0,14.0,30.0,21.0,16.0
2025-07-04 23:02:45,17.0,23.0,32.0,,14.0,14.0,32.0,21.5,18.0
2025-07-04 23:02:46,18.0,23.0,32.0,,13.0,13.0,32.0,21.5,19.0
2025-07-04 23:02:47,17.0,21.0,31.0,,13.0,13.0,31.0,20.5,18.0
2025-07-04 23:02:48,18.0,21.0,30.0,,13.0,13.0,30.0,20.5,17.0
2025-07-04 23:02:49,18.0,20.0,29.0,,12.0,12.0,29.0,19.75,17.0
2025-07-04 23:02:50,17.0,20.0,30.0,,12.0,12.0,30.0,19.75,18.0
2025-07-04 23:02:51,15.0,21.0,30.0,,16.0,15.0,30.0,20.5,15.0
2025-07-04 23:02:52,15.0,20.0,30.0,,15.0,15.0,30.0,20.0,15.0
2025-07-04 23:02:53,15.0,20.0,30.0,,15.0,15.0,30.0,20.0,15.0
2025-07-04 23:02:54,16.0,20.0,30.0,,13.0,13.0,30.0,19.75,17.0
2025-07-04 23:02:55,17.0,20.0,30.0,,13.0,13.0,30.0,20.0,17.0
2025-07-04 23:02:56,14.0,18.0,30.0,,13.0,13.0,30.0,18.75,17.0
2025-07-04 23:02:57,14.0,18.0,29.0,,14.0,14.0,29.0,18.75,15.0
2025-07-04 23:02:58,14.0,17.0,28.0,,13.0,13.0,28.0,18.0,15.0
2025-07-04 23:02:59,13.0,17.0,29.0,,13.0,13.0,29.0,18.0,16.0
2025-07-04 23:03:00,13.0,17.0,28.0,,12.0,12.0,28.0,17.5,16.0
2025-07-04 23:03:01,13.0,16.0,27.0,,12.0,12.0,27.0,17.0,15.0
2025-07-04 23:03:02,13.0,17.0,27.0,,13.0,13.0,27.0,17.5,14.0
2025-07-04 23:03:03,14.0,17.0,27.0,,13.0,13.0,27.0,17.75,14.0
2025-07-04 23:03:04,14.0,21.0,28.0,,13.0,13.0,28.0,19.0,15.0
2025-07-04 23:03:05,12.0,21.0,29.0,,12.0,12.0,29.0,18.5,17.0
2025-07-04 23:03:06,12.0,22.0,27.0,,12.0,12.0,27.0,18.25,15.0
2025-07-04 23:03:07,11.0,23.0,28.0,,12.0,11.0,28.0,18.5,17.0
2025-07-04 23:03:08,11.0,24.0,29.0,,12.0,11.0,29.0,19.0,18.0
2025-07-04 23:03:09,12.0,26.0,28.0,,11.0,11.0,28.0,19.25,17.0
2025-07-04 23:03:10,13.0,26.0,29.0,,11.0,11.0,29.0,19.75,18.0
2025-07-04 23:03:11,14.0,26.0,29.0,,11.0,11.0,29.0,20.0,18.0
2025-07-04 23:03:12,13.0,24.0,30.0,,10.0,10.0,30.0,19.25,20.0
2025-07-04 23:03:13,13.0,24.0,29.0,,10.0,10.0,29.0,19.0,19.0
2025-07-04 23:03:14,13.0,24.0,30.0,,9.0,9.0,30.0,19.0,21.0
2025-07-04 23:03:15,13.0,20.0,31.0,,10.0,10.0,31.0,18.5,21.0
2025-07-04 23:03:16,13.0,20.0,32.0,,10.0,10.0,32.0,18.75,22.0
2025-07-04 23:03:17,10.0,21.0,32.0,,10.0,10.0,32.0,18.25,22.0
2025-07-04 23:03:18,10.0,21.0,33.0,,10.0,10.0,33.0,18.5,23.0
2025-07-04 23:03:19,10.0,19.0,33.0,,10.0,10.0,33.0,18.0,23.0
2025-07-04 23:03:20,10.0,18.0,33.0,,11.0,10.0,33.0,18.0,23.0
2025-07-04 23:03:21,11.0,18.0,33.0,,12.0,11.0,33.0,18.5,22.0
2025-07-04 23:03:22,10.0,17.0,32.0,,13.0,10.0,32.0,18.0,22.0
2025-07-04 23:03:23,10.0,17.0,32.0,,13.0,10.0,32.0,18.0,22.0
2025-07-04 23:03:24,10.0,17.0,32.0,,14.0,10.0,32.0,18.25,22.0
2025-07-04 23:03:25,8.0,17.0,31.0,,15.0,8.0,31.0,17.75,23.0
2025-07-04 23:03:26,7.0,19.0,30.0,,16.0,7.0,30.0,18.0,23.0
2025-07-04 23:03:27,7.0,21.0,28.0,,16.0,7.0,28.0,18.0,21.0
2025-07-04 23:03:28,7.0,22.0,28.0,,13.0,7.0,28.0,17.5,21.0
2025-07-04 23:03:29,7.0,22.0,28.0,,13.0,7.0,28.0,17.5,21.0
2025-07-04 23:03:30,7.0,25.0,29.0,,13.0,7.0,29.0,18.5,22.0
2025-07-04 23:03:31,7.0,25.0,30.0,,12.0,7.0,30.0,18.5,23.0
2025-07-04 23:03:32,7.0,27.0,29.0,,12.0,7.0,29.0,18.75,22.0
2025-07-04 23:03:33,7.0,27.0,31.0,,13.0,7.0,31.0,19.5,24.0
2025-07-04 23:03:34,8.0,25.0,32.0,,13.0,8.0,32.0,19.5,24.0
2025-07-04 23:03:35,8.0,27.0,32.0,,13.0,8.0,32.0,20.0,24.0
2025-07-04 23:03:36,9.0,26.0,32.0,,12.0,9.0,32.0,19.75,23.0
2025-07-04 23:03:37,9.0,26.0,32.0,,12.0,9.0,32.0,19.75,23.0
2025-07-04 23:03:38,14.0,26.0,32.0,,11.0,11.0,32.0,20.75,21.0
2025-07-04 23:03:39,16.0,26.0,32.0,,11.0,11.0,32.0,21.25,21.0
2025-07-04 23:03:40,17.0,24.0,31.0,,11.0,11.0,31.0,20.75,20.0
2025-07-04 23:03:41,18.0,23.0,30.0,,10.0,10.0,30.0,20.25,20.0
2025-07-04 23:03:42,19.0,23.0,30.0,,11.0,11.0,30.0,20.75,19.0
2025-07-04 23:03:43,21.0,22.0,30.0,,11.0,11.0,30.0,21.0,19.0
2025-07-04 23:03:44,21.0,22.0,29.0,,11.0,11.0,29.0,20.75,18.0
2025-07-04 23:03:45,21.0,22.0,28.0,,12.0,12.0,28.0,20.75,16.0
2025-07-04 23:03:46,21.0,21.0,27.0,,11.0,11.0,27.0,20.0,16.0
2025-07-04 23:03:47,16.0,21.0,29.0,,10.0,10.0,29.0,19.0,19.0
2025-07-04 23:03:48,17.0,20.0,30.0,,11.0,11.0,30.0,19.5,19.0
2025-07-04 23:03:49,17.0,20.0,30.0,,11.0,11.0,30.0,19.5,19.0
2025-07-04 23:03:50,17.0,21.0,30.0,,10.0,10.0,30.0,19.5,20.0
2025-07-04 23:03:51,17.0,21.0,30.0,,10.0,10.0,30.0,19.5,20.0
2025-07-04 23:03:52,16.0,21.0,29.0,,12.0,12.0,29.0,19.5,17.0
2025-07-04 23:03:53,16.0,21.0,29.0,,12.0,12.0,29.0,19.5,17.0
2025-07-04 23:03:54,15.0,21.0,29.0,,11.0,11.0,29.0,19.0,18.0
2025-07-04 23:03:55,15.0,22.0,29.0,,11.0,11.0,29.0,19.25,18.0
2025-07-04 23:03:56,14.0,19.0,29.0,,11.0,11.0,29.0,18.25,18.0
2025-07-04 23:03:57,14.0,21.0,29.0,,12.0,12.0,29.0,19.0,17.0
2025-07-04 23:03:58,14.0,23.0,29.0,,13.0,13.0,29.0,19.75,16.0
2025-07-04 23:03:59,15.0,24.0,29.0,,14.0,14.0,29.0,20.5,15.0
2025-07-04 23:04:00,15.0,24.0,29.0,,15.0,15.0,29.0,20.75,14.0
2025-07-04 23:04:01,14.0,21.0,30.0,,16.0,14.0,30.0,20.25,16.0
2025-07-04 23:04:02,14.0,22.0,30.0,,17.0,14.0,30.0,20.75,16.0
2025-07-04 23:04:03,14.0,23.0,30.0,,16.0,14.0,30.0,20.75,16.0
2025-07-04 23:04:04,13.0,24.0,30.0,,16.0,13.0,30.0,20.75,17.0
2025-07-04 23:04:05,13.0,23.0,30.0,,17.0,13.0,30.0,20.75,17.0
2025-07-04 23:04:06,12.0,24.0,30.0,,16.0,12.0,30.0,20.5,18.0
2025-07-04 23:04:07,11.0,24.0,29.0,,16.0,11.0,29.0,20.0,18.0
2025-07-04 23:04:08,12.0,24.0,29.0,,15.0,12.0,29.0,20.0,17.0
2025-07-04 23:04:09,12.0,23.0,28.0,,16.0,12.0,28.0,19.75,16.0
2025-07-04 23:04:10,12.0,23.0,28.0,,16.0,12.0,28.0,19.75,16.0
2025-07-04 23:04:11,13.0,25.0,27.0,,15.0,13.0,27.0,20.0,14.0
2025-07-04 23:04:12,12.0,24.0,27.0,,15.0,12.0,27.0,19.5,15.0
2025-07-04 23:04:13,12.0,23.0,27.0,,14.0,12.0,27.0,19.0,15.0
2025-07-04 23:04:14,12.0,23.0,27.0,,13.0,12.0,27.0,18.75,15.0
2025-07-04 23:04:15,13.0,24.0,27.0,,13.0,13.0,27.0,19.25,14.0
2025-07-04 23:04:16,13.0,24.0,27.0,,12.0,12.0,27.0,19.0,15.0
2025-07-04 23:04:17,13.0,22.0,27.0,,12.0,12.0,27.0,18.5,15.0
2025-07-04 23:04:18,12.0,22.0,25.0,,12.0,12.0,25.0,17.75,13.0
2025-07-04 23:04:19,11.0,21.0,25.0,,12.0,11.0,25.0,17.25,14.0
2025-07-04 23:04:20,9.0,22.0,27.0,,13.0,9.0,27.0,17.75,18.0
2025-07-04 23:04:21,10.0,22.0,28.0,,13.0,10.0,28.0,18.25,18.0
2025-07-04 23:04:22,10.0,22.0,29.0,,14.0,10.0,29.0,18.75,19.0
2025-07-04 23:04:23,11.0,22.0,29.0,,14.0,11.0,29.0,19.0,18.0
2025-07-04 23:04:24,12.0,22.0,30.0,,13.0,12.0,30.0,19.25,18.0
2025-07-04 23:04:25,11.0,23.0,30.0,,12.0,11.0,30.0,19.0,19.0
2025-07-04 23:04:26,9.0,26.0,30.0,,12.0,9.0,30.0,19.25,21.0
2025-07-04 23:04:27,9.0,26.0,30.0,,13.0,9.0,30.0,19.5,21.0
2025-07-04 23:04:28,9.0,27.0,30.0,,13.0,9.0,30.0,19.75,21.0
2025-07-04 23:04:29,9.0,26.0,30.0,,14.0,9.0,30.0,19.75,21.0
2025-07-04 23:04:30,9.0,26.0,30.0,,15.0,9.0,30.0,20.0,21.0
2025-07-04 23:04:31,10.0,25.0,30.0,,15.0,10.0,30.0,20.0,20.0
2025-07-04 23:04:32,10.0,25.0,30.0,,14.0,10.0,30.0,19.75,20.0
2025-07-04 23:04:33,10.0,24.0,30.0,,13.0,10.0,30.0,19.25,20.0
2025-07-04 23:04:34,11.0,23.0,29.0,,15.0,11.0,29.0,19.5,18.0
2025-07-04 23:04:35,14.0,22.0,29.0,,17.0,14.0,29.0,20.5,15.0
2025-07-04 23:04:36,14.0,22.0,29.0,,16.0,14.0,29.0,20.25,15.0
2025-07-04 23:04:37,14.0,22.0,29.0,,17.0,14.0,29.0,20.5,15.0
2025-07-04 23:04:38,16.0,23.0,29.0,,17.0,16.0,29.0,21.25,13.0
2025-07-04 23:04:39,17.0,21.0,30.0,,15.0,15.0,30.0,20.75,15.0
2025-07-04 23:04:40,16.0,21.0,29.0,,14.0,14.0,29.0,20.0,15.0
2025-07-04 23:04:41,16.0,20.0,29.0,,14.0,14.0,29.0,19.75,15.0
2025-07-04 23:04:42,17.0,20.0,29.0,,16.0,16.0,29.0,20.5,13.0
2025-07-04 23:04:43,17.0,19.0,29.0,,16.0,16.0,29.0,20.25,13.0
2025-07-04 23:04:44,15.0,21.0,30.0,,16.0,15.0,30.0,20.5,15.0
2025-07-04 23:04:45,13.0,21.0,29.0,,16.0,13.0,29.0,19.75,16.0
2025-07-04 23:04:46,14.0,24.0,30.0,,13.0,13.0,30.0,20.25,17.0
2025-07-04 23:04:47,13.0,25.0,30.0,,13.0,13.0,30.0,20.25,17.0
2025-07-04 23:04:48,13.0,28.0,30.0,,14.0,13.0,30.0,21.25,17.0
2025-07-04 23:04:49,15.0,28.0,30.0,,16.0,15.0,30.0,22.25,15.0
2025-07-04 23:04:50,15.0,27.0,31.0,,16.0,15.0,31.0,22.25,16.0
2025-07-04 23:04:51,14.0,26.0,30.0,,14.0,14.0,30.0,21.0,16.0
2025-07-04 23:04:52,13.0,24.0,30.0,,14.0,13.0,30.0,20.25,17.0
2025-07-04 23:04:53,15.0,24.0,30.0,,13.0,13.0,30.0,20.5,17.0
2025-07-04 23:04:54,14.0,25.0,30.0,,13.0,13.0,30.0,20.5,17.0
2025-07-04 23:04:55,14.0,26.0,30.0,,13.0,13.0,30.0,20.75,17.0
2025-07-04 23:04:56,15.0,26.0,30.0,,14.0,14.0,30.0,21.25,16.0
2025-07-04 23:04:57,17.0,24.0,27.0,,14.0,14.0,27.0,20.5,13.0
2025-07-04 23:04:58,15.0,24.0,27.0,,14.0,14.0,27.0,20.0,13.0
2025-07-04 23:04:59,15.0,24.0,27.0,,14.0,14.0,27.0,20.0,13.0
2025-07-04 23:05:00,14.0,23.0,27.0,,14.0,14.0,27.0,19.5,13.0
2025-07-04 23:05:01,15.0,23.0,26.0,,13.0,13.0,26.0,19.25,13.0
2025-07-04 23:05:02,15.0,24.0,27.0,,13.0,13.0,27.0,19.75,14.0
2025-07-04 23:05:03,13.0,25.0,27.0,,13.0,13.0,27.0,19.5,14.0
2025-07-04 23:05:04,13.0,26.0,27.0,,12.0,12.0,27.0,19.5,15.0
2025-07-04 23:05:05,14.0,26.0,28.0,,10.0,10.0,28.0,19.5,18.0
2025-07-04 23:05:06,14.0,27.0,28.0,,10.0,10.0,28.0,19.75,18.0
2025-07-04 23:05:07,14.0,29.0,29.0,,10.0,10.0,29.0,20.5,19.0
2025-07-04 23:05:08,13.0,26.0,29.0,,11.0,11.0,29.0,19.75,18.0
2025-07-04 23:05:09,13.0,26.0,29.0,,11.0,11.0,29.0,19.75,18.0
2025-07-04 23:05:10,14.0,26.0,29.0,,13.0,13.0,29.0,20.5,16.0
2025-07-04 23:05:11,14.0,26.0,28.0,,12.0,12.0,28.0,20.0,16.0
