sigma0,K,tau,wrmse,scale
50.0,717.1428571428572,782.8571428571429,7.690431582593107,3311993.286444546
50.0,717.1428571428572,948.5714285714287,7.620442275593913,3473627.5007687355
50.0,717.1428571428572,1114.2857142857142,7.553300176520716,3605297.949660012
50.0,717.1428571428572,1280.0,7.490104934397919,3712618.884399656
50.0,717.1428571428572,1445.7142857142858,7.431308418798263,3800458.839253059
50.0,717.1428571428572,1611.4285714285716,7.376970573147084,3872792.7065819544
50.0,717.1428571428572,1777.1428571428573,7.326932127614421,3932774.8049640544
50.0,717.1428571428572,1942.857142857143,7.280922775651337,3982877.8022977947
50.0,717.1428571428572,2108.5714285714284,7.238625721949257,4025033.2291994337
50.0,717.1428571428572,2274.285714285714,7.199714622564977,4060751.9635318625
50.0,717.1428571428572,2440.0,7.163873687924623,4091220.7036948893
50.0,717.1428571428572,2605.714285714286,7.1308077725634496,4117376.783838487
50.0,717.1428571428572,2771.4285714285716,7.10024664454189,4139965.3423585678
50.0,717.1428571428572,2937.1428571428573,7.071945965286214,4159582.7596613322
50.0,717.1428571428572,3102.857142857143,7.0456864878804515,4176709.646495941
50.0,717.1428571428572,3268.571428571429,7.021272361237498,4191735.959691096
50.0,717.1428571428572,3434.2857142857147,6.998529053999885,4204980.20655129
50.0,717.1428571428572,3600.0,6.977301188474869,4216704.208021967
50.0,764.2857142857143,120.0,7.932817567459708,2594622.669780378
50.0,764.2857142857143,285.7142857142857,7.888361352975228,2680258.8636619523
50.0,764.2857142857143,451.42857142857144,7.828704699598133,2940374.4766047406
50.0,764.2857142857143,617.1428571428571,7.761920765269583,3174668.442772164
50.0,764.2857142857143,782.8571428571429,7.692804395121453,3372043.0692711105
50.0,764.2857142857143,948.5714285714287,7.624556456439157,3534930.0206730687
50.0,764.2857142857143,1114.2857142857142,7.559140802982039,3668379.263241301
50.0,764.2857142857143,1280.0,7.4975938450971915,3777691.929391327
50.0,764.2857142857143,1445.7142857142858,7.440336775245316,3867571.2512461636
50.0,764.2857142857143,1611.4285714285716,7.387418404004199,3941904.2477640626
50.0,764.2857142857143,1777.1428571428573,7.338679370940607,4003799.9692107975
50.0,764.2857142857143,1942.857142857143,7.293855092679214,4055709.817764151
50.0,764.2857142857143,2108.5714285714284,7.252637224255779,4099557.6676967065
50.0,764.2857142857143,2274.285714285714,7.214708839460136,4136854.3846506323
50.0,764.2857142857143,2440.0,7.179763570102979,4168790.8209691034
50.0,764.2857142857143,2605.714285714286,7.147515199173702,4196310.588559686
50.0,764.2857142857143,2771.4285714285716,7.117701702412273,4220166.029293426
50.0,764.2857142857143,2937.1428571428573,7.09008615122597,4240960.957526247
50.0,764.2857142857143,3102.857142857143,7.064455915818019,4259183.255033865
50.0,764.2857142857143,3268.571428571429,7.040621015813534,4275229.775059845
50.0,764.2857142857143,3434.2857142857147,7.018412109272207,4289425.444113292
50.0,764.2857142857143,3600.0,6.997678397550122,4302037.987372078
50.0,811.4285714285714,120.0,7.931683127950671,2703757.0468731616
50.0,811.4285714285714,285.7142857142857,7.886956710354735,2753292.024817757
50.0,811.4285714285714,451.42857142857144,7.828014533130683,3004112.434977769
50.0,811.4285714285714,617.1428571428571,7.762472386443756,3235798.5492019174
50.0,811.4285714285714,782.8571428571429,7.694856051300165,3433118.6927088555
50.0,811.4285714285714,948.5714285714287,7.628197505743024,3597095.3962904955
50.0,811.4285714285714,1114.2857142857142,7.5643579989963,3732159.426725751
50.0,811.4285714285714,1280.0,7.504316888569624,3843303.6396788005
50.0,811.4285714285714,1445.7142857142858,7.448467564386837,3935069.363347883
50.0,811.4285714285714,1611.4285714285716,7.39684861907382,4011257.6586948256
50.0,811.4285714285714,1777.1428571428573,7.349300439506748,4074933.1213905164
50.0,811.4285714285714,1942.857142857143,7.305563461799012,4128525.9830072545
50.0,811.4285714285714,2108.5714285714284,7.2653368551578685,4173952.1273913747
50.0,811.4285714285714,2274.285714285714,7.2283121132984,4212721.840780771
